;Datum;Global;Direkt;Diffus;Reflekt
179;2016-01-08 11:00:00;18.402419807212304;0.0;18.141913647904268;0.2605061593080359
180;2016-01-08 12:00:00;26.28917115316043;0.0;25.917019497006095;0.372151656154337
181;2016-01-08 13:00:00;49.94942519100482;0.0;49.24233704431158;0.7070881466932403
182;2016-01-08 14:00:00;26.28917115316043;0.0;25.917019497006095;0.372151656154337
183;2016-01-08 15:00:00;88.95417930377042;27.777777777777786;60.28323755122222;0.8931639747704088
184;2016-01-08 16:00:00;5.257834230632086;-0.0;5.183403899401219;0.07443033123086738
185;2016-01-08 17:00:00;0.0;0.0;0.0;0.0
186;2016-01-08 18:00:00;0.0;0.0;0.0;0.0
187;2016-01-08 19:00:00;0.0;0.0;0.0;0.0
188;2016-01-08 20:00:00;0.0;0.0;0.0;0.0
189;2016-01-08 21:00:00;0.0;0.0;0.0;0.0
190;2016-01-08 22:00:00;0.0;0.0;0.0;0.0
191;2016-01-08 23:00:00;0.0;0.0;0.0;0.0
192;2016-01-09 00:00:00;0.0;0.0;0.0;0.0
193;2016-01-09 01:00:00;0.0;0.0;0.0;0.0
194;2016-01-09 02:00:00;0.0;0.0;0.0;0.0
195;2016-01-09 03:00:00;0.0;0.0;0.0;0.0
196;2016-01-09 04:00:00;0.0;0.0;0.0;0.0
197;2016-01-09 05:00:00;0.0;0.0;0.0;0.0
198;2016-01-09 06:00:00;0.0;0.0;0.0;0.0
199;2016-01-09 07:00:00;0.0;-0.0;0.0;0.0
200;2016-01-09 08:00:00;0.0;0.0;0.0;0.0
201;2016-01-09 09:00:00;15.77350269189626;0.0;15.550211698203658;0.2232909936926022
202;2016-01-09 10:00:00;39.43375672974066;0.0;38.87552924550915;0.5582274842315055
203;2016-01-09 11:00:00;73.60967922884922;0.0;72.56765459161707;1.0420246372321436
204;2016-01-09 12:00:00;94.84057330835137;8.499287567443409;85.11318527559865;1.228100465309312
205;2016-01-09 13:00:00;335.57153973487465;177.11412825107885;155.85234989071546;2.6050615930803587
206;2016-01-09 14:00:00;253.87780633579857;160.93061899945886;91.3097200492606;1.6374672870790825
207;2016-01-09 15:00:00;137.80218101673498;83.33333333333336;53.61289887424666;0.855948809154975
208;2016-01-09 16:00:00;13.144585576580216;-0.0;12.958509748503047;0.1860758280771685
209;2016-01-09 17:00:00;0.0;0.0;0.0;0.0
210;2016-01-09 18:00:00;0.0;0.0;0.0;0.0
211;2016-01-09 19:00:00;0.0;0.0;0.0;0.0
212;2016-01-09 20:00:00;0.0;0.0;0.0;0.0
213;2016-01-09 21:00:00;0.0;0.0;0.0;0.0
214;2016-01-09 22:00:00;0.0;0.0;0.0;0.0
215;2016-01-09 23:00:00;0.0;0.0;0.0;0.0
216;2016-01-10 00:00:00;0.0;0.0;0.0;0.0
217;2016-01-10 01:00:00;0.0;0.0;0.0;0.0
218;2016-01-10 02:00:00;0.0;0.0;0.0;0.0
219;2016-01-10 03:00:00;0.0;0.0;0.0;0.0
220;2016-01-10 04:00:00;0.0;0.0;0.0;0.0
221;2016-01-10 05:00:00;0.0;0.0;0.0;0.0
222;2016-01-10 06:00:00;0.0;0.0;0.0;0.0
223;2016-01-10 07:00:00;0.0;-0.0;0.0;0.0
224;2016-01-10 08:00:00;0.0;0.0;0.0;0.0
225;2016-01-10 09:00:00;2.628917115316043;0.0;2.5917019497006093;0.03721516561543369
226;2016-01-10 10:00:00;5.257834230632086;0.0;5.183403899401219;0.07443033123086738
227;2016-01-10 11:00:00;7.88675134594813;0.0;7.775105849101829;0.1116454968463011
228;2016-01-10 12:00:00;23.367465623615306;8.428944400691693;14.715230229231013;0.2232909936926022
229;2016-01-10 13:00:00;23.66025403784439;0.0;23.325317547305485;0.33493649053890323
230;2016-01-10 14:00:00;31.54700538379252;0.0;31.100423396407315;0.4465819873852044
231;2016-01-10 15:00:00;18.402419807212304;0.0;18.141913647904268;0.2605061593080359
232;2016-01-10 16:00:00;7.88675134594813;-0.0;7.775105849101829;0.1116454968463011
233;2016-01-10 17:00:00;0.0;0.0;0.0;0.0
234;2016-01-10 18:00:00;0.0;0.0;0.0;0.0
235;2016-01-10 19:00:00;0.0;0.0;0.0;0.0
236;2016-01-10 20:00:00;0.0;0.0;0.0;0.0
237;2016-01-10 21:00:00;0.0;0.0;0.0;0.0
238;2016-01-10 22:00:00;0.0;0.0;0.0;0.0
239;2016-01-10 23:00:00;0.0;0.0;0.0;0.0
240;2016-01-11 00:00:00;0.0;0.0;0.0;0.0
241;2016-01-11 01:00:00;0.0;0.0;0.0;0.0
242;2016-01-11 02:00:00;0.0;0.0;0.0;0.0
243;2016-01-11 03:00:00;0.0;0.0;0.0;0.0
244;2016-01-11 04:00:00;0.0;0.0;0.0;0.0
245;2016-01-11 05:00:00;0.0;0.0;0.0;0.0
246;2016-01-11 06:00:00;0.0;0.0;0.0;0.0
247;2016-01-11 07:00:00;0.0;-0.0;0.0;0.0
248;2016-01-11 08:00:00;0.0;0.0;0.0;0.0
