;Q_BHKW_1;Q_EHK_1;Q_GuD_1;Q_ab_HP_1;Q_ab_LT-HP_1;Q_ab_ST-TES_1;Status_ab_ST-TES_1;Q_SLK_1;Q_HT_EC;Q_HT_TES;Q_zu_ST-TES_1;Status_zu_ST-TES_1;Q_demand;Q_zu_LT-HP_1;Q_LT_TES;Q_Sol_LT;Q_ab_TES_1;Status_ab_TES_1;Speicherstand_ST-TES_1;Q_ab_ST-TES_1;Status_ab_ST-TES_1;Q_zu_ST-TES_1;Status_zu_ST-TES_1;P_BHKW_1;P_zu_EHK_1;P_zu_HP_1;Status_HP_1;P_zu_LT-HP_1;P_spot_market;P_GuD_1;P_source;Q_HT_node;Q_LT_node;Q_zu_TES_1;Status_zu_TES_1;Q_Sol_EC;Q_Sol_node_LT;Q_Sol_zu
2016-03-25 01:00:00;0.0;0.0;0.0;16.3727471239;42.6272528761;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;134.0;33.5116726173;0.0;0.0;33.5116726173;1.0;81.0605371341;0.0;-0.0;0.0;-0.0;0.0;0.0;12.41535884;1.0;9.11558025876;0.0;0.0;21.5309390988;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-25 02:00:00;0.0;0.0;0.0;16.3727471239;45.6272528761;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;137.0;35.8701407584;0.0;0.0;35.8701407584;1.0;81.0524310804;0.0;-0.0;0.0;-0.0;0.0;0.0;12.41535884;1.0;9.75711211763;0.0;0.0;22.1724709576;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-25 03:00:00;0.0;0.0;0.0;63.0;0.0;10.0;1.0;75.0;7.1054273576e-15;0.0;0.0;-0.0;148.0;0.0;0.0;0.0;0.0;-0.0;71.0443258373;10.0;1.0;0.0;-0.0;0.0;0.0;31.0317568708;1.0;0.0;0.0;0.0;31.0317568708;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-25 04:00:00;0.0;0.0;0.0;69.0;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;154.0;0.0;0.0;0.0;0.0;-0.0;61.0372214047;10.0;1.0;0.0;-0.0;0.0;0.0;33.3779712546;1.0;0.0;0.0;0.0;33.3779712546;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-25 05:00:00;0.0;0.0;0.0;16.0956502021;67.9043497979;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;159.0;53.1006807968;0.0;0.0;53.1006807968;1.0;61.0311176826;0.0;-0.0;0.0;-0.0;0.0;0.0;12.49824752;1.0;14.8036690011;0.0;0.0;27.3019165211;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-25 06:00:00;0.0;0.0;0.0;15.8172017414;80.1827982586;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;171.0;62.364896062;0.0;0.0;62.364896062;1.0;61.0250145708;0.0;-0.0;0.0;-0.0;0.0;0.0;12.58159688;1.0;17.8179021966;0.0;0.0;30.3994990766;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-25 07:00:00;0.0;0.0;0.0;15.8172017414;89.1827982586;0.0;-0.0;75.0;1.42108547152e-14;0.0;0.0;-0.0;180.0;69.3649518938;0.0;0.0;69.3649518938;1.0;61.0189120693;0.0;-0.0;0.0;-0.0;0.0;0.0;12.58159688;1.0;19.8178463648;0.0;0.0;32.3994432448;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-25 08:00:00;0.0;26.9964986726;75.071890416;72.9316109114;0.0;10.0;1.0;0.0;1.42108547152e-14;0.0;0.0;-0.0;185.0;0.0;0.0;0.0;0.0;-0.0;51.0128101781;10.0;1.0;0.0;-0.0;0.0;27.2691905784;34.9153716;1.0;0.0;71.1664716067;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-25 09:00:00;0.0;0.0;75.071890416;72.9316109114;0.0;10.0;1.0;36.9964986726;0.0;0.0;0.0;-0.0;195.0;0.0;0.0;0.0;0.0;-0.0;41.0077088971;10.0;1.0;0.0;-0.0;0.0;0.0;34.9153716;1.0;0.0;98.4356621851;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-25 10:00:00;46.0613698573;0.0;75.071890416;72.9316109114;0.0;0.0;-0.0;0.0;2.84217094304e-14;0.0;4.06487118469;1.0;190.0;0.0;0.0;0.0;0.0;-0.0;45.0684793109;0.0;-0.0;4.06487118469;1.0;51.38135867;0.0;34.9153716;1.0;0.0;149.817020855;133.351033785;7.1054273576e-15;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-25 11:00:00;46.0613698573;0.0;75.071890416;51.8667397267;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;173.0;0.0;0.0;0.0;0.0;-0.0;45.063972463;0.0;-0.0;0.0;-0.0;51.38135867;0.0;26.0578856873;1.0;0.0;158.674506768;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-25 12:00:00;46.0613698573;0.0;75.071890416;48.8667397267;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;170.0;0.0;0.0;0.0;0.0;-0.0;45.0594660657;0.0;-0.0;0.0;-0.0;51.38135867;0.0;24.3269302964;1.0;0.0;160.405462159;133.351033785;7.1054273576e-15;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-25 13:00:00;46.0613698573;0.0;75.071890416;57.8667397267;0.0;0.0;-0.0;0.0;7.1054273576e-15;0.0;10.0;1.0;169.0;0.0;0.0;0.0;0.0;-0.0;55.0549601191;0.0;-0.0;10.0;1.0;51.38135867;0.0;27.4108650653;1.0;0.0;157.32152739;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-25 14:00:00;0.0;0.0;75.071890416;74.5947577479;0.0;0.0;-0.0;22.3333518361;1.42108547152e-14;0.0;0.0;-0.0;172.0;0.0;0.0;0.0;0.0;-0.0;55.0494546231;0.0;-0.0;0.0;-0.0;0.0;0.0;34.0403224;1.0;0.0;99.3107113851;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-25 15:00:00;0.0;0.0;75.071890416;74.5947577479;0.0;10.0;1.0;13.3333518361;1.42108547152e-14;0.0;0.0;-0.0;173.0;0.0;0.0;0.0;0.0;-0.0;45.0439496776;10.0;1.0;0.0;-0.0;0.0;0.0;34.0403224;1.0;0.0;99.3107113851;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-25 16:00:00;0.0;0.0;75.071890416;74.5947577479;0.0;10.0;1.0;14.3333518361;1.42108547152e-14;0.0;0.0;-0.0;174.0;0.0;0.0;0.0;0.0;-0.0;35.0394452827;10.0;1.0;0.0;-0.0;0.0;0.0;34.0403224;1.0;0.0;99.3107113851;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-25 17:00:00;46.0613698573;0.0;75.071890416;57.8667397267;0.0;0.0;-0.0;0.0;2.84217094304e-14;0.0;0.0;-0.0;179.0;0.0;0.0;0.0;0.0;-0.0;35.0359413381;0.0;-0.0;0.0;-0.0;51.38135867;0.0;28.0420225626;1.0;0.0;156.690369893;133.351033785;7.1054273576e-15;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-25 18:00:00;52.9964986726;0.0;75.071890416;72.9316109114;0.0;0.0;-0.0;0.0;2.84217094304e-14;0.0;10.0;1.0;191.0;0.0;0.0;0.0;0.0;-0.0;45.032437744;0.0;-0.0;10.0;1.0;63.9710146868;0.0;34.9153716;1.0;0.0;162.406676872;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-25 19:00:00;74.650654079;0.0;75.071890416;45.277455505;0.0;0.0;-0.0;0.0;1.42108547152e-14;0.0;10.0;1.0;185.0;0.0;0.0;0.0;0.0;-0.0;55.0279345002;0.0;-0.0;10.0;1.0;103.280791789;0.0;23.8112216917;1.0;0.0;212.820603882;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-25 20:00:00;74.650654079;0.0;75.071890416;47.277455505;0.0;0.0;-0.0;0.0;1.42108547152e-14;0.0;10.0;1.0;187.0;0.0;0.0;0.0;0.0;-0.0;65.0224317068;0.0;-0.0;10.0;1.0;103.280791789;0.0;24.8836801966;1.0;0.0;211.748145377;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-25 21:00:00;74.650654079;0.0;75.071890416;74.1854538904;0.0;0.0;-0.0;0.0;2.13162820728e-14;53.9079983854;0.0;-0.0;170.0;0.0;0.0;0.0;0.0;-0.0;65.0159294636;0.0;-0.0;0.0;-0.0;103.280791789;0.0;34.25892976;1.0;0.0;202.372895814;133.351033785;0.0;53.9079983854;0.0;53.9079983854;1.0;-0.0;0.0;0.0
2016-03-25 22:00:00;74.650654079;0.0;75.071890416;74.1854538904;0.0;0.0;-0.0;0.0;2.13162820728e-14;58.9079983854;0.0;-0.0;165.0;0.0;0.0;0.0;0.0;-0.0;65.0094278707;0.0;-0.0;0.0;-0.0;103.280791789;0.0;34.25892976;1.0;0.0;202.372895814;133.351033785;0.0;58.9079983854;0.0;58.9079983854;1.0;-0.0;0.0;0.0
2016-03-25 23:00:00;74.650654079;0.0;75.071890416;74.1854538904;0.0;0.0;-0.0;0.0;2.13162820728e-14;60.9079983854;0.0;-0.0;163.0;0.0;0.0;0.0;0.0;-0.0;65.0029269279;0.0;-0.0;0.0;-0.0;103.280791789;0.0;34.25892976;1.0;0.0;202.372895814;133.351033785;0.0;60.9079983854;0.0;60.9079983854;1.0;-0.0;0.0;0.0
2016-03-26 00:00:00;46.0613698573;0.0;75.071890416;74.1854538904;0.0;0.0;-0.0;0.0;6.96331881045e-13;39.3187141636;0.0;-0.0;156.0;0.0;0.0;0.0;0.0;-0.0;64.9964266352;0.0;-0.0;0.0;-0.0;51.38135867;0.0;34.25892976;1.0;0.0;150.473462695;133.351033785;0.0;39.3187141636;0.0;39.3187141636;1.0;-0.0;0.0;0.0
2016-03-26 01:00:00;0.0;0.0;75.071890416;73.7719359605;0.0;9.15617362349;1.0;0.0;0.0;0.0;0.0;-0.0;158.0;0.0;0.0;0.0;0.0;-0.0;55.833753369;9.15617362349;1.0;0.0;-0.0;0.0;0.0;34.47740138;1.0;0.0;98.8736324051;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-26 02:00:00;0.0;0.0;0.0;16.0956502021;68.9043497979;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;160.0;53.882673128;0.0;0.0;53.882673128;1.0;55.8281699937;0.0;-0.0;0.0;-0.0;0.0;0.0;12.49824752;1.0;15.0216766699;0.0;0.0;27.5199241899;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-26 03:00:00;0.0;0.0;0.0;16.0956502021;72.9043497979;0.0;-0.0;75.0;1.42108547152e-14;0.0;0.0;-0.0;164.0;57.0106424527;0.0;0.0;57.0106424527;1.0;55.8225871767;0.0;-0.0;0.0;-0.0;0.0;0.0;12.49824752;1.0;15.8937073451;0.0;0.0;28.3919548651;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-26 04:00:00;0.0;0.0;0.0;15.5373711904;80.4626288096;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;171.0;62.2354922483;0.0;0.0;62.2354922483;1.0;55.817004918;0.0;-0.0;0.0;-0.0;0.0;0.0;12.66381162;1.0;18.2271365613;0.0;0.0;30.8909481813;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-26 05:00:00;0.0;0.0;0.0;15.2561239383;93.7438760617;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;184.0;72.097639734;0.0;0.0;72.097639734;1.0;55.8114232175;0.0;-0.0;0.0;-0.0;0.0;0.0;12.74490215;1.0;21.6462363277;0.0;0.0;34.3911384777;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-26 06:00:00;0.0;0.0;0.0;15.2561239383;105.743876062;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;196.0;81.3267404833;0.0;0.0;81.3267404833;1.0;55.8058420752;0.0;-0.0;0.0;-0.0;0.0;0.0;12.74490215;1.0;24.4171355784;0.0;0.0;37.1620377284;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-26 07:00:00;0.0;48.855699456;75.071890416;72.072410128;0.0;10.0;1.0;0.0;2.84217094304e-14;0.0;0.0;-0.0;206.0;0.0;0.0;0.0;0.0;-0.0;45.800261491;10.0;1.0;0.0;-0.0;0.0;49.3491913697;35.35770796;1.0;0.0;48.6441344554;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-26 08:00:00;0.0;60.855699456;75.071890416;72.072410128;0.0;0.0;-0.0;0.0;1.42108547152e-14;0.0;0.0;-0.0;208.00000000000003;0.0;0.0;0.0;0.0;-0.0;45.7956814648;0.0;-0.0;0.0;-0.0;0.0;61.4704034909;35.35770796;1.0;0.0;36.5229223342;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-26 09:00:00;0.0;0.0;75.071890416;72.072410128;0.0;10.0;1.0;42.855699456;0.0;0.0;0.0;-0.0;200.00000000000003;0.0;0.0;0.0;0.0;-0.0;35.7911018967;10.0;1.0;0.0;-0.0;0.0;0.0;35.35770796;1.0;0.0;97.9933258251;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-26 10:00:00;0.0;33.9964986726;75.071890416;72.9316109114;0.0;10.0;1.0;0.0;4.26325641456e-14;0.0;0.0;-0.0;191.99999999999997;0.0;0.0;0.0;0.0;-0.0;25.7875227865;10.0;1.0;0.0;-0.0;0.0;34.3398976491;34.9153716;1.0;0.0;64.095764536;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-26 11:00:00;0.0;0.0;0.0;16.3727471239;73.6272528761;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;165.0;57.8825100756;76.4038088164;134.286318892;0.0;-0.0;25.7849440342;0.0;-0.0;0.0;-0.0;0.0;0.0;12.41535884;1.0;15.7447428005;0.0;0.0;28.1601016405;0.0;76.4038088164;76.4038088164;1.0;0.0;134.286318892;134.286318892
2016-03-26 12:00:00;0.0;0.0;0.0;0.0;148.0;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;148.0;117.534079103;85.0;202.534079103;0.0;-0.0;25.7823655398;0.0;-0.0;0.0;-0.0;0.0;0.0;0.0;-0.0;30.4659208965;0.0;0.0;30.4659208965;0.0;85.0;85.0;1.0;35.9989733145;202.534079103;238.53305241799998
2016-03-26 13:00:00;0.0;0.0;0.0;0.0;138.0;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;138.0;110.134489356;85.0;195.134489356;0.0;-0.0;25.7797873032;0.0;-0.0;0.0;-0.0;0.0;0.0;0.0;-0.0;27.8655106441;0.0;0.0;27.8655106441;0.0;85.0;85.0;1.0;63.2671413321;195.134489356;258.401630688
2016-03-26 14:00:00;0.0;0.0;0.0;0.0;135.0;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;135.0;108.251733113;85.0;193.251733113;0.0;-0.0;25.7772093245;0.0;-0.0;0.0;-0.0;0.0;0.0;0.0;-0.0;26.7482668872;0.0;0.0;26.7482668872;0.0;85.0;85.0;1.0;51.4674471992;193.251733113;244.71918031200005
2016-03-26 15:00:00;0.0;0.0;0.0;0.0;125.423756058;0.0;-0.0;3.57624394221;0.0;0.0;0.0;-0.0;129.0;101.044079458;85.0;186.044079458;0.0;-0.0;25.7746316036;0.0;-0.0;0.0;-0.0;0.0;0.0;0.0;-0.0;24.3796765998;0.0;0.0;24.3796765998;0.0;85.0;85.0;1.0;0.0;186.044079458;186.044079458
2016-03-26 16:00:00;0.0;0.0;0.0;17.1961756887;71.9438210058;0.0;-0.0;46.8600033054;0.0;0.0;0.0;-0.0;136.0;57.4166375999;0.0;48.9166376;8.5;1.0;25.7720541404;0.0;-0.0;0.0;-0.0;0.0;0.0;12.19293639;1.0;14.5271834059;0.0;0.0;26.7201197959;0.0;0.0;0.0;-0.0;0.0;48.9166376;48.9166376
2016-03-26 17:00:00;0.0;0.0;0.0;17.1961756887;46.8038243113;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;139.0;37.3530093509;0.0;0.0;37.3530093509;1.0;25.769476935;0.0;-0.0;0.0;-0.0;0.0;0.0;12.19293639;1.0;9.45081496037;0.0;0.0;21.6437513504;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-26 18:00:00;0.0;0.0;0.0;17.1961756887;59.8038243113;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;152.0;47.7279974786;0.0;0.0;47.7279974786;1.0;25.7668999873;0.0;-0.0;0.0;-0.0;0.0;0.0;12.19293639;1.0;12.0758268326;0.0;0.0;24.2687632226;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-26 19:00:00;0.0;4.53175576926;75.071890416;75.3963538148;0.0;10.0;1.0;0.0;0.0;0.0;0.0;-0.0;165.0;0.0;0.0;0.0;0.0;-0.0;15.7643232973;10.0;1.0;0.0;-0.0;0.0;4.57753108006;33.60912895;1.0;0.0;95.164373755;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-26 20:00:00;0.0;0.0;0.0;17.4677896296;74.5322103704;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;167.0;59.7647477431;0.0;0.0;59.7647477431;1.0;15.762746865;0.0;-0.0;0.0;-0.0;0.0;0.0;12.11751156;1.0;14.7674626273;0.0;0.0;26.8849741873;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-26 21:00:00;0.0;0.0;0.0;17.7357149376;63.2642850624;0.0;-0.0;75.0;2.13162820728e-14;0.0;0.0;-0.0;156.0;50.9670707338;0.0;0.0;50.9670707338;1.0;15.7611705903;0.0;-0.0;0.0;-0.0;0.0;0.0;12.04110712;1.0;12.2972143286;0.0;0.0;24.3383214486;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-26 22:00:00;0.0;0.0;0.0;18.0022152922;52.9977847078;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;146.0;42.8914280781;0.0;0.0;42.8914280781;1.0;15.7595944732;0.0;-0.0;0.0;-0.0;0.0;0.0;11.96300778;1.0;10.1063566296;0.0;0.0;22.0693644096;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-26 23:00:00;0.0;0.0;0.0;18.0022152922;42.9977847078;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;136.0;34.7983675258;0.0;0.0;34.7983675258;1.0;15.7580185138;0.0;-0.0;0.0;-0.0;0.0;0.0;11.96300778;1.0;8.19941718201;0.0;0.0;20.162424962;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-27 00:00:00;0.0;0.0;0.0;50.497174839;10.5028251611;0.0;-0.0;75.0;9.99911264898e-11;0.0;0.0;-0.0;136.0;8.5;0.0;0.0;8.5;1.0;15.7564427119;0.0;-0.0;0.0;-0.0;0.0;0.0;23.8192001692;1.0;2.00282516114;0.0;0.0;25.8220253304;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-27 01:00:00;0.0;0.0;0.0;41.497174839;10.5028251611;0.0;-0.0;75.0;9.99982319172e-11;0.0;0.0;-0.0;127.0;8.5;0.0;0.0;8.5;1.0;15.7548670677;0.0;-0.0;0.0;-0.0;0.0;0.0;20.5354376106;1.0;2.00282516114;0.0;0.0;22.5382627718;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-27 02:00:00;0.0;0.0;0.0;43.497174839;10.5028251611;0.0;-0.0;75.0;9.99982319172e-11;0.0;0.0;-0.0;129.0;8.5;0.0;0.0;8.5;1.0;15.753291581;0.0;-0.0;0.0;-0.0;0.0;0.0;21.2651626236;1.0;2.00282516114;0.0;0.0;23.2679877848;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-27 03:00:00;0.0;0.0;0.0;53.497174839;10.5028251611;0.0;-0.0;75.0;9.99911264898e-11;0.0;0.0;-0.0;139.0;8.5;0.0;0.0;8.5;1.0;15.7517162518;0.0;-0.0;0.0;-0.0;0.0;0.0;24.9137876888;1.0;2.00282516114;0.0;0.0;26.9166128499;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-27 04:00:00;0.0;0.0;0.0;56.4491400961;10.550859904;0.0;-0.0;75.0;1.00015995486e-10;0.0;0.0;-0.0;142.0;8.5;0.0;0.0;8.5;1.0;15.7501410802;0.0;-0.0;0.0;-0.0;0.0;0.0;26.282505158;1.0;2.05085990401;0.0;0.0;28.3333650621;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-27 05:00:00;0.0;0.0;0.0;72.4491400961;10.550859904;0.0;-0.0;75.0;1.00015995486e-10;0.0;0.0;-0.0;158.0;8.5;0.0;0.0;8.5;1.0;15.7485660661;0.0;-0.0;0.0;-0.0;0.0;0.0;32.1683798301;1.0;2.05085990401;0.0;0.0;34.2192397341;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-27 06:00:00;0.0;0.0;0.0;74.9999999948;15.0000000052;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;165.0;11.9711401515;0.0;0.0;11.9711401515;1.0;15.7469912095;0.0;-0.0;0.0;-0.0;0.0;0.0;33.82171131;1.0;3.02885985367;0.0;0.0;36.8505711637;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-27 07:00:00;0.0;0.0;0.0;74.1854538904;17.8145461096;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;167.0;14.0768441112;0.0;0.0;14.0768441112;1.0;15.7454165103;0.0;-0.0;0.0;-0.0;0.0;0.0;34.25892976;1.0;3.73770199846;0.0;0.0;37.9966317585;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-27 08:00:00;0.0;0.0;0.0;16.6485190865;78.3514809135;0.0;-0.0;75.0;1.42108547152e-14;0.0;0.0;-0.0;170.0;61.9124156132;0.0;0.0;61.9124156132;1.0;15.7438419687;0.0;-0.0;0.0;-0.0;0.0;0.0;12.33920125;1.0;16.4390653004;0.0;0.0;28.7782665504;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-27 09:00:00;0.0;0.0;0.0;16.6485190865;78.3514809135;0.0;-0.0;75.0;1.42108547152e-14;0.0;0.0;-0.0;170.0;61.9124156132;0.0;0.0;61.9124156132;1.0;15.7422675845;0.0;-0.0;0.0;-0.0;0.0;0.0;12.33920125;1.0;16.4390653004;0.0;0.0;28.7782665504;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-27 10:00:00;0.0;0.0;0.0;16.6485190865;68.3514809135;0.0;-0.0;75.0;1.42108547152e-14;0.0;0.0;-0.0;160.0;54.0105336205;0.0;0.0;54.0105336205;1.0;15.7406933577;0.0;-0.0;0.0;-0.0;0.0;0.0;12.33920125;1.0;14.3409472931;0.0;0.0;26.6801485431;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-27 11:00:00;0.0;0.0;0.0;17.1961756887;82.8038243113;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;175.0;66.0837457046;0.0;0.0;66.0837457046;1.0;15.7391192884;0.0;-0.0;0.0;-0.0;0.0;0.0;12.19293639;1.0;16.7200786067;0.0;0.0;28.9130149967;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-27 12:00:00;0.0;0.0;0.0;21.5816646713;84.4183353287;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;181.0;67.3722482152;0.0;0.0;67.3722482152;1.0;15.7375453765;0.0;-0.0;0.0;-0.0;0.0;0.0;13.8338789272;1.0;17.0460871135;0.0;0.0;30.8799660407;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-27 13:00:00;0.0;0.0;0.0;74.9999999948;25.0000000052;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;175.0;19.9519002498;0.0;0.0;19.9519002498;1.0;15.7359716219;0.0;-0.0;0.0;-0.0;0.0;0.0;33.82171131;1.0;5.04809975541;0.0;0.0;38.8698110654;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-27 14:00:00;0.0;0.0;0.0;74.9999999948;21.0000000052;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;171.0;16.7595962105;0.0;0.0;16.7595962105;1.0;15.7343980248;0.0;-0.0;0.0;-0.0;0.0;0.0;33.82171131;1.0;4.24040379471;0.0;0.0;38.0621151047;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-27 15:00:00;0.0;0.0;0.0;74.9999999948;14.0000000052;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;164.0;11.1730641417;0.0;0.0;11.1730641417;1.0;15.732824585;0.0;-0.0;0.0;-0.0;0.0;0.0;33.82171131;1.0;2.82693586349;0.0;0.0;36.6486471735;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-27 16:00:00;0.0;0.0;0.0;16.9229889037;56.0770110963;0.0;-0.0;75.0;7.1054273576e-15;0.0;0.0;-0.0;148.0;44.5335125546;0.0;18.4198542;26.1136583546;1.0;15.7312513025;0.0;-0.0;0.0;-0.0;0.0;0.0;12.26684169;1.0;11.5434985417;0.0;0.0;23.8103402317;0.0;0.0;0.0;-0.0;0.0;18.4198542;18.4198542
2016-03-27 17:00:00;0.0;0.0;0.0;17.4677896296;57.5322103704;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;150.0;46.1330480178;0.0;0.0;46.1330480178;1.0;15.7296781774;0.0;-0.0;0.0;-0.0;0.0;0.0;12.11751156;1.0;11.3991623526;0.0;0.0;23.5166739126;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-27 18:00:00;0.0;0.0;0.0;17.1961756887;63.8038243113;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;156.0;50.9203015179;0.0;0.0;50.9203015179;1.0;15.7281052096;0.0;-0.0;0.0;-0.0;0.0;0.0;12.19293639;1.0;12.8835227933;0.0;0.0;25.0764591833;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-27 19:00:00;0.0;10.5317557693;75.071890416;75.3963538148;0.0;10.0;1.0;0.0;0.0;0.0;0.0;-0.0;171.0;0.0;0.0;0.0;0.0;-0.0;5.72653239904;10.0;1.0;0.0;-0.0;0.0;10.6381371407;33.60912895;1.0;0.0;89.1037676944;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-27 20:00:00;0.0;0.0;0.0;17.7357149376;85.2642850624;0.0;-0.0;75.0;2.84217094304e-14;0.0;0.0;-0.0;178.0;68.6907446051;0.0;0.0;68.6907446051;1.0;5.7259597458;0.0;-0.0;0.0;-0.0;0.0;0.0;12.04110712;1.0;16.5735404573;0.0;0.0;28.6146475773;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-03-27 21:00:00;0.0;0.0;0.0;17.7357149376;68.2642850624;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;161.0;54.9951784318;0.0;0.0;54.9951784318;1.0;5.72538714983;0.0;-0.0;0.0;-0.0;0.0;0.0;12.04110712;1.0;13.2691066306;0.0;0.0;25.3102137506;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
