;Q_BHKW_1;Q_EHK_1;Q_GuD_1;Q_ab_HP_1;Q_ab_LT-HP_1;Q_ab_LT-HP_2;Q_SLK_1;Q_HT_EC;Q_HT_TES;Q_demand;Q_LT_EC;Q_zu_LT-HP_1;Q_zu_LT-HP_2;Q_LT_TES;Q_Sol;Q_ab_TES_1;Status_ab_TES_1;Q_zu_TES_1;Status_zu_TES_1;Q_ab_TES_1;Status_ab_TES_1;Speicherstand_TES_1;P_BHKW_1;P_zu_EHK_1;P_zu_HP_1;Status_HP_1;P_zu_LT-HP_1;P_zu_LT-HP_2;P_spot_market;P_GuD_1;P_source;Q_HT_node;Q_zu_TES_1;Status_zu_TES_1;Q_LT_node
2016-03-23 22:00:00;0.0;0.0;75.07189041599196;73.35404371449418;0.0;0.0;7.574065869513843;0.0;0.0;156.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;-0.0;1412.9763946134522;0.0;0.0;34.69573394;1.0;0.0;0.0;98.6552998450997;133.3510337850997;0.0;0.0;0.0;0.0;0.0
2016-03-23 23:00:00;0.0;0.0;74.64595628550582;73.35404371449418;0.0;0.0;0.0;0.0;0.0;148.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1412.8350969739909;0.0;0.0;34.69573394;1.0;0.0;0.0;97.61057763280385;132.30631157280385;0.0;0.0;0.0;0.0;0.0
2016-03-24 00:00:00;0.0;0.0;0.0;16.095650202132784;0.0;54.90434979786721;75.0;0.0;0.0;146.0;0.0;0.0;42.93478049121748;0.0;0.0;42.93478049121748;1.0;0.0;0.0;42.93478049121748;1.0;1369.759032973076;0.0;0.0;12.49824752;1.0;0.0;11.969569306649733;0.0;0.0;24.46781682664973;0.0;0.0;0.0;0.0
2016-03-24 01:00:00;0.0;0.0;0.0;15.537371190447846;0.0;56.46262880955216;75.0;0.0;0.0;147.0;0.0;0.0;43.672193533618774;0.0;0.0;43.672193533618774;1.0;0.0;0.0;43.672193533618774;1.0;1325.94986353616;0.0;0.0;12.66381162;1.0;0.0;12.79043527593339;0.0;0.0;25.45424689593339;0.0;0.0;0.0;0.0
2016-03-24 02:00:00;0.0;0.0;75.07189041599196;71.62873206197739;0.0;12.299377522030653;0.0;0.0;0.0;159.0;0.0;0.0;9.40421531356034;0.0;0.0;9.40421531356034;1.0;0.0;0.0;9.40421531356034;1.0;1316.413053236246;0.0;0.0;35.58189366;1.0;0.0;2.8951622084703135;94.8739779166294;133.3510337850997;0.0;0.0;0.0;0.0;0.0
2016-03-24 03:00:00;0.0;0.0;75.07189041599196;70.72233470491722;0.0;22.205774879090825;0.0;0.0;0.0;168.0;0.0;0.0;16.768625925550293;0.0;0.0;16.768625925550293;1.0;0.0;0.0;16.768625925550293;1.0;1299.512786005372;0.0;0.0;36.03446174;1.0;0.0;5.437148953540531;91.87942309155918;133.3510337850997;0.0;0.0;0.0;0.0;0.0
2016-03-24 04:00:00;0.0;0.0;0.0;14.116120158007096;0.0;88.88387984199292;75.0;1.4210854715202004e-14;0.0;178.0;0.0;0.0;66.73083197361322;0.0;0.0;66.73083197361322;1.0;0.0;0.0;66.73083197361322;1.0;1232.652002753158;0.0;0.0;13.05978081;1.0;0.0;22.153047868379694;0.0;0.0;35.212828678379694;0.0;0.0;0.0;0.0
2016-03-24 05:00:00;0.0;0.0;75.07189041599196;70.26076488068476;0.0;42.66734470332327;0.0;0.0;0.0;188.0;0.0;0.0;32.033113487160556;0.0;0.0;32.033113487160556;1.0;0.0;0.0;32.033113487160556;1.0;1200.4956240657223;0.0;0.0;36.26249536;1.0;0.0;10.63423121616272;86.45430720893698;133.3510337850997;0.0;0.0;0.0;0.0;0.0
2016-03-24 06:00:00;74.6506540790437;0.0;75.07189041599196;70.26076488068476;0.0;0.0;0.0;0.0;16.983309375720424;203.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.983309375720424;1.0;0.0;0.0;1217.358883879036;103.28079178875443;0.0;36.26249536;1.0;0.0;0.0;200.36933021385414;133.3510337850997;0.0;16.983309375720424;16.983309375720424;1.0;0.0
2016-03-24 07:00:00;74.6506540790437;0.0;75.07189041599196;70.26076488068476;0.0;0.0;4.516690624279562;0.0;8.5;216.00000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.5;1.0;0.0;0.0;1225.737147990648;103.28079178875443;0.0;36.26249536;1.0;0.0;0.0;200.36933021385414;133.3510337850997;0.0;8.5;8.5;1.0;0.0
2016-03-24 08:00:00;74.6506540790437;0.0;75.07189041599196;71.62873206197739;0.0;0.0;0.0;0.0;38.35127655701305;183.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.35127655701305;1.0;0.0;0.0;1263.965850832862;103.28079178875443;0.0;35.58189366;1.0;0.0;0.0;201.04993191385415;133.3510337850997;0.0;38.35127655701305;38.35127655701305;1.0;0.0
2016-03-24 09:00:00;74.6506540790437;0.0;75.07189041599196;71.62873206197739;0.0;0.0;0.0;0.0;33.35127655701305;188.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.35127655701305;1.0;0.0;0.0;1297.1907308047919;103.28079178875443;0.0;35.58189366;1.0;0.0;0.0;201.04993191385415;133.3510337850997;0.0;33.35127655701305;33.35127655701305;1.0;0.0
2016-03-24 10:00:00;48.90106905778638;0.0;75.07189041599196;0.0;0.0;44.02704052622166;0.0;0.0;0.0;168.0;0.0;0.0;33.860832726;85.0;118.860832726;0.0;0.0;85.0;1.0;0.0;0.0;1382.0610117317115;56.536394297743385;0.0;0.0;0.0;0.0;10.166207800221658;179.72122028262143;133.3510337850997;0.0;0.0;85.0;1.0;85.0
2016-03-24 11:00:00;50.541730072572015;0.0;75.07189041599196;72.93161091143602;0.0;0.0;0.0;1.4210854715202004e-14;50.54523139999999;148.0;0.0;0.0;0.0;34.45476860000001;34.45476860000001;0.0;0.0;85.0;1.0;0.0;0.0;1466.9228056305383;59.51476115529985;0.0;34.9153716;1.0;0.0;0.0;157.95042334039954;133.3510337850997;0.0;50.54523139999999;85.0;1.0;34.45476860000001
2016-03-24 12:00:00;0.0;0.0;75.07189041599196;50.29995520836225;0.0;15.628154375645767;0.0;0.0;0.0;141.0;0.0;0.0;12.349183163999996;85.0;97.349183164;0.0;0.0;85.0;1.0;0.0;0.0;1551.7761133499753;0.0;0.0;25.159320122816926;1.0;0.0;3.2789712116457714;104.91274245063701;133.3510337850997;0.0;0.0;85.0;1.0;85.0
2016-03-24 13:00:00;0.0;0.0;75.07189041599196;73.77193596051973;0.0;3.156173623488314;0.0;0.0;0.0;152.0;0.0;0.0;2.4812449796199907;22.83971162038001;25.320956600000002;0.0;0.0;22.83971162038001;1.0;0.0;0.0;1574.4606473590204;0.0;0.0;34.47740138;1.0;0.0;0.6749286438683233;98.19870376123137;133.3510337850997;0.0;0.0;22.83971162038001;1.0;22.83971162038001
2016-03-24 14:00:00;0.0;0.0;75.07189041599196;73.77193596051973;0.0;0.0;24.156173623488314;0.0;0.0;173.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1574.3032012942845;0.0;0.0;34.47740138;1.0;0.0;0.0;98.8736324050997;133.3510337850997;0.0;0.0;0.0;0.0;0.0
2016-03-24 15:00:00;0.0;0.0;75.07189041599196;73.77193596051973;0.0;0.0;25.156173623488314;0.0;0.0;174.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1574.145770974155;0.0;0.0;34.47740138;1.0;0.0;0.0;98.8736324050997;133.3510337850997;0.0;0.0;0.0;0.0;0.0
2016-03-24 16:00:00;46.42364805233647;0.0;75.07189041599196;72.50446153167157;0.0;0.0;0.0;0.0;0.0;194.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1573.9883563970577;52.03901882020739;0.0;35.13662371;1.0;0.0;0.0;150.25342889530708;133.3510337850997;0.0;0.0;0.0;0.0;0.0
2016-03-24 17:00:00;74.6506540790437;0.0;75.07189041599196;72.93161091143602;0.0;0.0;0.0;7.105427357601002e-15;33.65415540647168;189.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.65415540647168;1.0;0.0;0.0;1607.4851129678898;103.28079178875443;0.0;34.9153716;1.0;0.0;0.0;201.71645397385416;133.3510337850997;0.0;33.65415540647168;33.65415540647168;1.0;0.0
2016-03-24 18:00:00;74.6506540790437;0.0;75.07189041599196;72.93161091143602;0.0;0.0;0.0;7.105427357601002e-15;35.65415540647168;187.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.65415540647168;1.0;0.0;0.0;1642.9785198630648;103.28079178875443;0.0;34.9153716;1.0;0.0;0.0;201.71645397385416;133.3510337850997;0.0;35.65415540647168;35.65415540647168;1.0;0.0
2016-03-24 19:00:00;74.6506540790437;0.0;75.07189041599196;72.93161091143602;0.0;0.0;0.0;7.105427357601002e-15;39.65415540647168;183.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.65415540647168;1.0;0.0;0.0;1682.4683774175503;103.28079178875443;0.0;34.9153716;1.0;0.0;0.0;201.71645397385416;133.3510337850997;0.0;39.65415540647168;39.65415540647168;1.0;0.0
2016-03-24 20:00:00;74.6506540790437;0.0;75.07189041599196;72.50446153167157;0.0;0.0;0.0;0.0;38.22700602670723;184.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.22700602670723;1.0;0.0;0.0;1720.5271366065158;103.28079178875443;0.0;35.13662371;1.0;0.0;0.0;201.49520186385413;133.3510337850997;0.0;38.22700602670723;38.22700602670723;1.0;0.0
2016-03-24 21:00:00;0.0;0.0;75.07189041599196;71.62873206197739;0.0;0.0;38.29937752203065;0.0;0.0;185.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1720.3550838928552;0.0;0.0;35.58189366;1.0;0.0;0.0;97.76914012509971;133.3510337850997;0.0;0.0;0.0;0.0;0.0
2016-03-24 22:00:00;0.0;0.0;72.22806403948027;73.77193596051973;0.0;0.0;0.0;0.0;0.0;146.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1720.183048384466;0.0;0.0;34.47740138;1.0;0.0;0.0;91.89835531222236;126.37575669222237;0.0;0.0;0.0;0.0;0.0
2016-03-24 23:00:00;0.0;0.0;69.22806403948027;73.77193596051973;0.0;0.0;0.0;0.0;0.0;143.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;-0.0;1720.0110300796275;0.0;0.0;34.47740138;1.0;0.0;0.0;84.54001886402453;119.01742024402454;0.0;0.0;0.0;0.0;0.0
2016-03-25 00:00:00;0.0;0.0;66.22806403948027;73.77193596051973;0.0;0.0;0.0;0.0;0.0;140.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;1719.8390289766196;0.0;0.0;34.47740138;1.0;0.0;0.0;77.18168241582677;111.65908379582677;0.0;0.0;0.0;-0.0;0.0
2016-03-25 01:00:00;0.0;0.0;0.0;16.372747123930957;0.0;42.627252876069036;75.0;0.0;0.0;134.0;0.0;0.0;33.511672617312755;0.0;0.0;33.511672617312755;1.0;0.0;0.0;33.511672617312755;1.0;1686.1553724564092;0.0;0.0;12.41535884;1.0;0.0;9.115580258756284;0.0;0.0;21.530939098756285;0.0;0.0;0.0;0.0
2016-03-25 02:00:00;0.0;0.0;0.0;16.372747123930957;0.0;45.62725287606904;75.0;0.0;0.0;137.0;0.0;0.0;35.87014075843894;0.0;0.0;35.87014075843894;1.0;0.0;0.0;35.87014075843894;1.0;1650.1166161607246;0.0;0.0;12.41535884;1.0;0.0;9.757112117630102;0.0;0.0;22.172470957630104;0.0;0.0;0.0;0.0
2016-03-25 03:00:00;0.0;0.0;0.0;15.817201741430289;0.0;57.18279825856971;75.0;0.0;0.0;148.0;0.0;0.0;44.47586449189966;0.0;0.0;44.47586449189966;1.0;0.0;0.0;44.47586449189966;1.0;1605.4757400072087;0.0;0.0;12.58159688;1.0;0.0;12.70693376667006;0.0;0.0;25.28853064667006;0.0;0.0;0.0;0.0
2016-03-25 04:00:00;0.0;0.0;0.0;15.817201741430289;0.0;63.18279825856972;75.0;7.105427357601002e-15;0.0;154.0;0.0;0.0;49.142568379749456;0.0;0.0;49.142568379749456;1.0;0.0;0.0;49.142568379749456;1.0;1556.1726240534585;0.0;0.0;12.58159688;1.0;0.0;14.040229878820263;0.0;0.0;26.621826758820262;0.0;0.0;0.0;0.0
2016-03-25 05:00:00;0.0;0.0;40.0622040876592;73.35404371449418;0.0;45.58375219784662;0.0;0.0;0.0;159.0;0.0;0.0;35.64614464584048;0.0;0.0;35.64614464584048;1.0;0.0;0.0;35.64614464584048;1.0;1520.3708621452129;0.0;0.0;34.69573394;1.0;0.0;9.937607552006146;2.846675309845974;47.480016801852116;0.0;0.0;0.0;0.0;0.0
2016-03-25 06:00:00;0.0;0.0;40.18379620601282;72.93161091143602;0.0;57.88459288255115;0.0;7.105427357601002e-15;0.0;171.0;0.0;0.0;45.0217091086007;0.0;0.0;45.0217091086007;1.0;0.0;0.0;45.0217091086007;1.0;1475.1971159503978;0.0;0.0;34.9153716;1.0;0.0;12.862883773950456;1.7763568394002505e-15;47.77825537395046;0.0;0.0;0.0;0.0;0.0
2016-03-25 07:00:00;0.0;0.0;40.93144032937296;72.93161091143602;0.0;66.13694875919101;0.0;0.0;0.0;180.0;0.0;0.0;51.440259317506595;0.0;0.0;51.440259317506595;1.0;0.0;0.0;51.440259317506595;1.0;1423.609336921296;0.0;0.0;34.9153716;1.0;0.0;14.696689441684422;0.0;49.61206104168441;7.105427357601002e-15;0.0;0.0;0.0;0.0
2016-03-25 08:00:00;0.0;0.0;0.0;15.817201741430289;0.0;94.1827982585697;75.0;0.0;0.0;185.0;0.0;0.0;73.25387180030674;0.0;0.0;73.25387180030674;1.0;0.0;0.0;73.25387180030674;1.0;1350.2131041872972;0.0;0.0;12.58159688;1.0;0.0;20.928926458262975;0.0;0.0;33.51052333826297;0.0;0.0;0.0;0.0
2016-03-25 09:00:00;0.0;0.0;75.07189041599196;72.93161091143602;0.0;46.996498672572024;0.0;7.105427357601002e-15;0.0;195.0;0.0;0.0;36.553123845103286;0.0;0.0;36.553123845103286;1.0;0.0;0.0;36.553123845103286;1.0;1313.524959031775;0.0;0.0;34.9153716;1.0;0.0;10.443374827468737;87.99228735763097;133.3510337850997;0.0;0.0;0.0;0.0;0.0
2016-03-25 10:00:00;46.06136985726262;0.0;75.07189041599196;68.86673972674544;0.0;0.0;0.0;0.0;0.0;190.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1313.3936065358719;51.38135867;0.0;33.32586172632744;1.0;0.0;0.0;151.40653072877225;133.3510337850997;0.0;0.0;0.0;0.0;0.0
2016-03-25 11:00:00;74.6506540790437;0.0;75.07189041599196;73.77193596051973;0.0;0.0;0.0;0.0;50.49448045555539;173.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.49448045555539;1.0;0.0;0.0;1363.7567476307736;103.28079178875443;0.0;34.47740138;1.0;0.0;0.0;202.15442419385414;133.3510337850997;0.0;50.49448045555539;50.49448045555539;1.0;0.0
2016-03-25 12:00:00;46.06136985726262;0.0;75.07189041599196;74.59475774794967;0.0;0.0;0.0;0.0;25.72801802120425;170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.72801802120425;1.0;0.0;0.0;1389.3483899772148;51.38135867;0.0;34.0403224;1.0;0.0;0.0;150.6920700550997;133.3510337850997;0.0;25.72801802120425;25.72801802120425;1.0;0.0
2016-03-25 13:00:00;0.0;0.0;75.07189041599196;74.99999999483082;0.0;0.0;27.428109589177225;0.0;8.5;169.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.5;1.0;0.0;0.0;1397.709455138217;0.0;0.0;33.82171131;1.0;0.0;0.0;99.5293224750997;133.3510337850997;0.0;8.5;8.5;1.0;0.0
2016-03-25 14:00:00;0.0;0.0;75.07189041599196;74.59475774794967;0.0;22.33335183605837;0.0;0.0;0.0;172.0;0.0;0.0;17.736013117194545;0.0;0.0;17.736013117194545;1.0;0.0;0.0;17.736013117194545;1.0;1379.8336710755086;0.0;0.0;34.0403224;1.0;0.0;4.597338718863824;94.71337266623587;133.3510337850997;0.0;0.0;0.0;0.0;0.0
2016-03-25 15:00:00;0.0;0.0;75.07189041599196;74.59475774794967;0.0;23.333351836058373;0.0;3.552713678800501e-15;0.0;173.0;0.0;0.0;18.530162300326065;0.0;0.0;18.530162300326065;1.0;0.0;0.0;18.530162300326065;1.0;1361.165525408075;0.0;0.0;34.0403224;1.0;0.0;4.803189535732306;94.5075218493674;133.3510337850997;0.0;0.0;0.0;0.0;0.0
2016-03-25 16:00:00;0.0;0.0;75.07189041599196;74.59475774794967;0.0;24.33335183605837;0.0;0.0;0.0;174.0;0.0;0.0;19.32431148345758;0.0;0.0;19.32431148345758;1.0;0.0;0.0;19.32431148345758;1.0;1341.7050973720764;0.0;0.0;34.0403224;1.0;0.0;5.009040352600787;94.3016710324989;133.3510337850997;0.0;0.0;0.0;0.0;0.0
2016-03-25 17:00:00;0.0;0.0;75.07189041599196;74.1854538903635;0.0;29.742655693644537;0.0;0.0;0.0;179.0;0.0;0.0;23.502295544058875;0.0;0.0;23.502295544058875;1.0;0.0;0.0;23.502295544058875;1.0;1318.0686313182803;0.0;0.0;34.25892976;1.0;0.0;6.240360149585661;92.85174387551405;133.3510337850997;0.0;0.0;0.0;0.0;0.0
2016-03-25 18:00:00;74.6506540790437;0.0;75.07189041599196;72.93161091143602;0.0;0.0;0.0;7.105427357601002e-15;31.65415540647168;191.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.65415540647168;1.0;0.0;0.0;1349.5909798616203;103.28079178875443;0.0;34.9153716;1.0;0.0;0.0;201.71645397385416;133.3510337850997;0.0;31.65415540647168;31.65415540647168;1.0;0.0
2016-03-25 19:00:00;74.6506540790437;0.0;75.07189041599196;73.35404371449418;0.0;0.0;0.0;0.0;38.076588209529845;185.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.076588209529845;1.0;0.0;0.0;1387.5326089731639;103.28079178875443;0.0;34.69573394;1.0;0.0;0.0;201.93609163385415;133.3510337850997;0.0;38.076588209529845;38.076588209529845;1.0;0.0
2016-03-25 20:00:00;74.6506540790437;0.0;75.07189041599196;72.93161091143602;0.0;0.0;0.0;7.105427357601002e-15;35.65415540647168;187.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.65415540647168;1.0;0.0;0.0;1423.0480111187383;103.28079178875443;0.0;34.9153716;1.0;0.0;0.0;201.71645397385416;133.3510337850997;0.0;35.65415540647168;35.65415540647168;1.0;0.0
2016-03-25 21:00:00;74.6506540790437;0.0;75.07189041599196;74.1854538903635;0.0;0.0;0.0;0.0;53.907998385399175;170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.907998385399175;1.0;0.0;0.0;1476.8137047030257;103.28079178875443;0.0;34.25892976;1.0;0.0;0.0;202.37289581385414;133.3510337850997;0.0;53.907998385399175;53.907998385399175;1.0;0.0
2016-03-25 22:00:00;74.6506540790437;0.0;75.07189041599196;74.1854538903635;0.0;0.0;0.0;0.0;58.90799838539917;165.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.90799838539917;1.0;0.0;0.0;1535.5740217179546;103.28079178875443;0.0;34.25892976;1.0;0.0;0.0;202.37289581385414;133.3510337850997;0.0;58.90799838539917;58.90799838539917;1.0;0.0
2016-03-25 23:00:00;74.6506540790437;0.0;75.07189041599196;74.1854538903635;0.0;0.0;0.0;0.0;60.90799838539917;163.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.90799838539917;1.0;0.0;0.0;1596.328462701182;103.28079178875443;0.0;34.25892976;1.0;0.0;0.0;202.37289581385414;133.3510337850997;0.0;60.90799838539917;60.90799838539917;1.0;0.0
2016-03-26 00:00:00;0.0;0.0;75.07189041599196;74.1854538903635;0.0;0.0;6.7426556936445365;0.0;0.0;156.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;1596.1688298549118;0.0;0.0;34.25892976;1.0;0.0;0.0;99.0921040250997;133.3510337850997;0.0;0.0;0.0;-0.0;0.0
2016-03-26 01:00:00;0.0;0.0;73.41596123624987;73.77193596051973;0.0;10.812102803230404;0.0;1.7763568394002505e-15;0.0;158.0;0.0;0.0;8.5;0.0;0.0;8.5;1.0;0.0;0.0;8.5;1.0;1587.5092129719262;0.0;0.0;34.47740138;1.0;0.0;2.3121028032304043;92.4999015888925;129.2894057721229;0.0;0.0;0.0;0.0;0.0
2016-03-26 02:00:00;0.0;0.0;75.07189041599196;73.35404371449418;0.0;11.57406586951386;0.0;0.0;0.0;160.0;0.0;0.0;9.050830750713548;0.0;0.0;9.050830750713548;1.0;0.0;0.0;9.050830750713548;1.0;1578.2996312999153;0.0;0.0;34.69573394;1.0;0.0;2.523235118800312;96.13206472629939;133.3510337850997;0.0;0.0;0.0;0.0;0.0
2016-03-26 03:00:00;0.0;0.0;40.0622040876592;73.35404371449418;0.0;50.58375219784662;0.0;0.0;0.0;164.0;0.0;0.0;39.5561063018189;0.0;0.0;39.5561063018189;1.0;0.0;0.0;39.5561063018189;1.0;1538.5856950349664;0.0;0.0;34.69573394;1.0;0.0;11.027645896027723;1.7566369658243968;47.480016801852116;0.0;0.0;0.0;0.0;0.0
2016-03-26 04:00:00;0.0;0.0;40.39567249378993;72.50446153167157;0.0;58.09986597453851;0.0;7.105427357601002e-15;0.0;171.0;0.0;0.0;44.93854864030167;0.0;0.0;44.93854864030167;1.0;0.0;0.0;44.93854864030167;1.0;1493.4932878251614;0.0;0.0;35.13662371;1.0;0.0;13.161317334236843;0.0;48.29794104423684;0.0;0.0;0.0;0.0;0.0
2016-03-26 05:00:00;0.0;0.0;41.72856942065376;72.0724101279886;0.0;70.19902045135763;0.0;0.0;0.0;184.0;0.0;0.0;53.989486020909794;0.0;0.0;53.989486020909794;1.0;0.0;0.0;53.989486020909794;1.0;1439.3544524754689;0.0;0.0;35.35770796;1.0;0.0;16.20953443044782;1.0658141036401503e-14;51.56724239044783;0.0;0.0;0.0;0.0;0.0
2016-03-26 06:00:00;0.0;0.0;42.761066563903064;72.0724101279886;0.0;81.16652330810834;0.0;0.0;0.0;196.0;0.0;0.0;62.42450175705002;0.0;0.0;62.42450175705002;1.0;0.0;0.0;62.42450175705002;1.0;1376.7860152731714;0.0;0.0;35.35770796;1.0;0.0;18.74202155105831;1.0658141036401503e-14;54.09972951105832;0.0;0.0;0.0;0.0;0.0
2016-03-26 07:00:00;0.0;0.0;0.0;20.48002327611624;0.0;110.51997672388376;75.0;0.0;0.0;206.0;0.0;0.0;85.0;0.0;0.0;85.0;1.0;0.0;0.0;85.0;1.0;1291.648336671644;0.0;0.0;14.824007090131316;1.0;0.0;25.519976723883747;0.0;0.0;40.34398381401506;0.0;0.0;0.0;0.0
2016-03-26 08:00:00;0.0;0.0;75.07189041599196;72.0724101279886;0.0;60.85569945601944;0.0;0.0;0.0;208.00000000000003;0.0;0.0;46.80361512095583;0.0;0.0;46.80361512095583;1.0;0.0;0.0;46.80361512095583;1.0;1244.7155567170212;0.0;0.0;35.35770796;1.0;0.0;14.052084335063602;83.9412414900361;133.3510337850997;0.0;0.0;0.0;0.0;0.0
2016-03-26 09:00:00;0.0;0.0;75.07189041599196;72.0724101279886;0.0;52.85569945601944;0.0;0.0;0.0;200.00000000000003;0.0;0.0;40.65088128805909;0.0;0.0;40.65088128805909;1.0;0.0;0.0;40.65088128805909;1.0;1203.9402038732903;0.0;0.0;35.35770796;1.0;0.0;12.204818167960346;85.78850765713936;133.3510337850997;0.0;0.0;0.0;0.0;0.0
2016-03-26 10:00:00;0.0;0.0;0.0;15.817201741430289;0.0;101.1827982585697;75.0;2.842170943040401e-14;0.0;191.99999999999997;0.0;0.0;78.69835966946484;0.0;0.0;78.69835966946484;1.0;0.0;0.0;78.69835966946484;1.0;1125.1214501834381;0.0;0.0;12.58159688;1.0;0.0;22.484438589104876;0.0;0.0;35.066035469104875;0.0;0.0;0.0;0.0
2016-03-26 11:00:00;0.0;0.0;0.0;16.372747123930957;0.0;73.62725287606904;75.0;0.0;0.0;165.0;0.0;0.0;57.882510075616636;76.40380881638336;134.286318892;0.0;0.0;76.40380881638336;1.0;0.0;0.0;1201.4127468548031;0.0;0.0;12.41535884;1.0;0.0;15.744742800452395;0.0;0.0;28.160101640452396;0.0;76.40380881638336;1.0;76.40380881638336
2016-03-26 12:00:00;0.0;0.0;0.0;16.922988903653682;0.0;131.07701109634633;0.0;0.0;0.0;148.0;49.438351128515606;0.0;104.09470128948438;85.0;238.53305241799998;0.0;0.0;85.0;1.0;0.0;0.0;1286.2926055801177;0.0;0.0;12.26684169;1.0;0.0;26.98230980686195;0.0;0.0;39.24915149686195;0.0;85.0;1.0;85.0
2016-03-26 13:00:00;0.0;0.0;0.0;17.196175688729497;0.0;120.80382431127049;0.0;0.0;0.0;138.0;76.99099661003719;0.0;96.41063407796283;85.0;258.401630688;0.0;0.0;85.0;1.0;0.0;0.0;1371.1639763195597;0.0;0.0;12.19293639;1.0;0.0;24.39319023330767;0.0;0.0;36.58612662330767;0.0;85.0;1.0;85.0
2016-03-26 14:00:00;0.0;0.0;0.0;17.467789629630563;0.0;117.53221037036943;0.0;0.0;0.0;135.0;65.47425091074403;0.0;94.24492940125602;85.0;244.71918031200005;0.0;0.0;85.0;1.0;0.0;0.0;1456.0268599219278;0.0;0.0;12.11751156;1.0;0.0;23.287280969113418;0.0;0.0;35.40479252911342;0.0;85.0;1.0;85.0
2016-03-26 15:00:00;0.0;0.0;0.0;0.0;0.0;125.42375605778592;3.5762439422140773;0.0;0.0;129.0;0.0;0.0;101.044079458;85.0;186.044079458;0.0;0.0;85.0;1.0;0.0;0.0;1540.8812572359357;0.0;0.0;0.0;0.0;0.0;24.379676599785924;0.0;0.0;24.379676599785924;0.0;85.0;1.0;85.0
2016-03-26 16:00:00;0.0;0.0;0.0;17.196175688729497;0.0;43.8038243112705;75.0;0.0;0.0;136.0;0.0;0.0;34.9587813214227;13.957856278577303;48.9166376;0.0;0.0;13.957856278577303;1.0;0.0;0.0;1554.6850253887894;0.0;0.0;12.19293639;1.0;0.0;8.845042989847803;0.0;0.0;21.037979379847805;0.0;13.957856278577303;1.0;13.957856278577303
2016-03-26 17:00:00;0.0;0.0;0.0;17.196175688729497;0.0;46.8038243112705;75.0;0.0;0.0;139.0;0.0;0.0;37.35300935089829;0.0;0.0;37.35300935089829;1.0;0.0;0.0;37.35300935089829;1.0;1517.1765475353523;0.0;0.0;12.19293639;1.0;0.0;9.450814960372213;0.0;0.0;21.643751350372213;0.0;0.0;0.0;0.0
2016-03-26 18:00:00;0.0;0.0;0.0;17.196175688729497;0.0;59.8038243112705;75.0;0.0;0.0;152.0;0.0;0.0;47.727997478625845;0.0;0.0;47.727997478625845;1.0;0.0;0.0;47.727997478625845;1.0;1469.2968324019728;0.0;0.0;12.19293639;1.0;0.0;12.075826832644658;0.0;0.0;24.268763222644658;0.0;0.0;0.0;0.0
2016-03-26 19:00:00;0.0;0.0;0.0;17.467789629630563;0.0;72.53221037036944;75.0;0.0;0.0;165.0;0.0;0.0;58.16101836365924;0.0;0.0;58.16101836365924;1.0;0.0;0.0;58.16101836365924;1.0;1410.9888843550734;0.0;0.0;12.11751156;1.0;0.0;14.371192006710203;0.0;0.0;26.488703566710203;0.0;0.0;0.0;0.0
