id;source;source_id;target;target_id;label;design;offdesign;design_path;local_design;local_offdesign;m;m_unit;m0;m_set;m_ref;m_ref_f;m_ref_d;m_ref_set;p;p_unit;p0;p_set;p_ref;p_ref_f;p_ref_d;p_ref_set;h;h_unit;h0;h_set;h_ref;h_ref_f;h_ref_d;h_ref_set;T;T_unit;T0;T_set;T_ref;T_ref_f;T_ref_d;T_ref_set;x;x_unit;x0;x_set;x_ref;x_ref_f;x_ref_d;x_ref_set;v;v_unit;v0;v_set;v_ref;v_ref_f;v_ref_d;v_ref_set;Td_bp;Td_bp_unit;Td_bp0;Td_bp_set;Td_bp_ref;Td_bp_ref_f;Td_bp_ref_d;Td_bp_ref_set;state;state_set;NH3;NH30;NH3_set;air;air0;air_set;water;water0;water_set;balance
0x000001313B857148;drum;out2;superheater;in2;drum:out2_superheater:in2;[];[];nan;False;False;74.60659530449209;kg / s;74.60659530449209;False;nan;nan;nan;False;4.134108469615946;bar;4.134108469615946;False;nan;nan;nan;False;1606.3632179463098;kJ / kg;1606.3632179463098;False;nan;nan;nan;False;-1.0011778115206198;C;nan;False;nan;nan;nan;False;0.9999999999999998;-;nan;False;nan;nan;nan;False;22.37066692602897;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
0x000001313E598148;ambient air;out1;pump;in1;ambient air:out1_pump:in1;[];['v'];nan;False;False;5576.515623227981;kg / s;5576.515623227981;False;nan;nan;nan;False;1.0000000000000002;bar;1.0000000000000002;True;nan;nan;nan;False;33.72385728715568;kJ / kg;33.72385728715568;False;nan;nan;nan;False;8.000000000010346;C;nan;True;nan;nan;nan;False;-1.0;-;nan;False;nan;nan;nan;False;5.577350129444281;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;nan;False;0;0;True;0;0;True;1;1;True;False
0x000001313E3C6388;pump;out1;splitter;in1;pump:out1_splitter:in1;[];[];nan;False;False;5576.515623227981;kg / s;5576.515623227981;False;nan;nan;nan;False;1.041232819658476;bar;1.041232819658476;False;nan;nan;nan;False;33.72935581382825;kJ / kg;33.72935581382825;False;nan;nan;nan;False;8.00034407624247;C;nan;False;nan;nan;nan;False;-1.0;-;nan;False;nan;nan;nan;False;5.5773391344508685;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;nan;False;0;0;False;0;0;False;1;1;False;False
0x000001313F240E48;splitter;out1;superheater;in1;splitter:out1_superheater:in1;[];['v'];nan;False;False;3519.66721045923;kg / s;3519.66721045923;False;nan;nan;nan;False;1.041232819658476;bar;1.041232819658476;False;nan;nan;nan;False;33.72935581382825;kJ / kg;33.72935581382825;False;nan;nan;nan;False;8.00034407624247;C;nan;False;nan;nan;nan;False;-1.0;-;nan;False;nan;nan;nan;False;3.520186976858981;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;nan;False;0;0;False;0;0;False;1;1;False;False
0x000001313F240448;superheater;out1;evaporator;in1;superheater:out1_evaporator:in1;[];[];nan;False;False;3519.66721045923;kg / s;3519.66721045923;False;nan;nan;nan;False;1.0204081632653064;bar;1.0204081632653064;False;nan;nan;nan;False;33.33054700124961;kJ / kg;33.33054700124961;False;nan;nan;nan;False;7.905849001044714;C;nan;False;nan;nan;nan;False;-1.0;-;nan;False;nan;nan;nan;False;3.520170649467987;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;nan;False;0;0;False;0;0;False;1;1;False;False
0x000001313F240A48;evaporator;out1;sink ambient 1;in1;evaporator:out1_sink ambient 1:in1;['T'];[];nan;False;False;3519.66721045923;kg / s;3519.66721045923;False;nan;nan;nan;False;1.0000000000000002;bar;1.0000000000000002;True;nan;nan;nan;False;16.912385681752916;kJ / kg;16.912385681752916;False;nan;nan;nan;False;4.000000000020748;C;nan;True;nan;nan;nan;False;-1.0;-;nan;False;nan;nan;nan;False;3.5197579725669557;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;nan;False;0;0;False;0;0;False;1;1;False;False
0x0000013139FCB3C8;superheater;out2;compressor 1;in1;superheater:out2_compressor 1:in1;[];[];nan;False;False;74.60659530449209;kg / s;74.60659530449209;False;nan;nan;nan;False;4.092767384919785;bar;4.092767384919785;False;nan;nan;nan;False;1625.177563985643;kJ / kg;1625.177563985643;False;nan;nan;nan;False;6.000344076069098;C;nan;False;nan;nan;nan;False;-1.0;-;nan;False;nan;nan;nan;False;23.379690650816073;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;g;True;1;1;False;0;0;False;0;0;False;False
0x000001313D271D08;compressor 1;out1;intercooler;in1;compressor 1:out1_intercooler:in1;[];[];nan;False;False;74.60659530449209;kg / s;74.60659530449209;False;nan;nan;nan;False;19.071214339841493;bar;19.071214339841493;False;nan;nan;nan;False;1886.4636867852182;kJ / kg;1886.4636867852182;False;nan;nan;nan;False;132.6605238986328;C;nan;False;nan;nan;nan;False;-1.0;-;nan;False;nan;nan;nan;False;7.249543522513761;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
0x000001313EA86FC8;intercooler;out1;compressor 2;in1;intercooler:out1_compressor 2:in1;['Td_bp'];[];nan;False;False;74.60659530449209;kg / s;74.60659530449209;False;nan;nan;nan;False;18.880502196443082;bar;18.880502196443082;False;nan;nan;nan;False;1655.1510677373255;kJ / kg;1655.1510677373255;False;nan;nan;nan;False;52.1774570207005;C;nan;False;nan;nan;nan;False;-1.0;-;nan;False;nan;nan;nan;False;5.261165125274307;m3 / s;nan;False;nan;nan;nan;False;5.0;C;nan;True;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
0x000001313E829BC8;splitter;out2;intercooler;in2;splitter:out2_intercooler:in2;[];[];nan;False;False;2056.848412768751;kg / s;2056.848412768751;False;nan;nan;nan;False;1.041232819658476;bar;1.041232819658476;False;nan;nan;nan;False;33.72935581382825;kJ / kg;33.72935581382825;False;nan;nan;nan;False;8.00034407624247;C;nan;False;nan;nan;nan;False;-1.0;-;nan;False;nan;nan;nan;False;2.0571521575918874;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;nan;False;0;0;False;0;0;False;1;1;False;False
0x000001313E829708;intercooler;out2;sink ambient 2;in1;intercooler:out2_sink ambient 2:in1;['T'];[];nan;False;False;2056.848412768751;kg / s;2056.848412768751;False;nan;nan;nan;False;1.0204081632653064;bar;1.0204081632653064;False;nan;nan;nan;False;42.11959344679889;kJ / kg;42.11959344679889;False;nan;nan;nan;False;10.00000000000648;C;nan;True;nan;nan;nan;False;-1.0;-;nan;False;nan;nan;nan;False;2.0574598645229254;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;nan;False;0;0;False;0;0;False;1;1;False;False
0x000001313E9873C8;compressor 2;out1;coolant cycle closer;in1;compressor 2:out1_coolant cycle closer:in1;[];[];nan;False;False;74.60659530449209;kg / s;74.60659530449209;False;nan;nan;nan;False;56.64150658932925;bar;56.64150658932925;False;nan;nan;nan;False;1837.0770745797663;kJ / kg;1837.0770745797663;False;nan;nan;nan;False;150.01280126020987;C;nan;False;nan;nan;nan;False;-1.0;-;nan;False;nan;nan;nan;False;2.241032765628546;m3 / s;nan;False;nan;nan;nan;False;nan;C;nan;False;nan;nan;nan;False;nan;False;1;1;False;0;0;False;0;0;False;False
