;Q_BHKW_1;Q_EHK_1;Q_GuD_1;Q_ab_HP_1;Q_ab_LT-HP_1;Q_ab_LT-HP_2;Q_SLK_1;Q_EC;Q_zu_TES_1;Status_zu_TES_1;Q_demand;Q_zu_LT-HP_1;Q_zu_LT-HP_2;Q_Sol;Q_ab_TES_1;Status_ab_TES_1;Q_ab_TES_1;Status_ab_TES_1;Speicherstand_TES_1;Q_zu_TES_1;Status_zu_TES_1;P_BHKW_1;P_zu_EHK_1;P_zu_HP_1;Status_HP_1;P_zu_LT-HP_1;P_zu_LT-HP_2;P_spot_market;P_GuD_1;P_source
2016-06-16 08:00:00;0.0;0.0;75.07189041599196;0.0;0.0;50.674800906355195;0.0;7.105427357601002e-15;57.746691322347154;1.0;68.0;0.0;42.066278600000004;42.066278600000004;0.0;0.0;0.0;0.0;12624.02746878684;57.746691322347154;1.0;0.0;0.0;0.0;0.0;0.0;8.608522306355196;124.7425114787445;133.3510337850997;0.0
2016-06-16 09:00:00;0.0;0.0;0.0;0.0;0.0;151.06712835236985;0.0;6.067128352369849;85.0;1.0;60.0;0.0;125.898434872;125.898434872;0.0;0.0;0.0;0.0;12707.765066039961;85.0;1.0;0.0;0.0;0.0;0.0;0.0;25.168693480369843;121.06977775999597;146.2384712403658;0.0
2016-06-16 10:00:00;0.0;0.0;0.0;0.0;0.0;204.0311745684238;0.0;62.03117456842381;85.0;1.0;57.0;0.0;169.37081308600003;169.37081308600003;0.0;0.0;0.0;0.0;12791.494289533357;85.0;1.0;0.0;0.0;0.0;0.0;0.0;34.660361482423774;111.57810975794203;146.2384712403658;0.0
2016-06-16 11:00:00;0.0;0.0;53.45993477351343;0.0;0.0;84.54006522648662;0.0;4.263256414560601e-14;85.0;1.0;53.0;0.0;70.455181164;70.455181164;0.0;0.0;0.0;0.0;12875.215140104403;85.0;1.0;0.0;0.0;0.0;0.0;0.0;14.084884062486623;122.97622982163637;137.061113884123;0.0
2016-06-16 12:00:00;0.0;0.0;0.0;0.0;0.0;194.24986682515902;0.0;57.24986682515902;85.0;1.0;52.00000000000001;0.0;161.88666902;161.88666902;0.0;0.0;0.0;0.0;12958.927618590393;85.0;1.0;0.0;0.0;0.0;0.0;0.0;32.363197805159004;0.0;0.0;32.363197805159004
2016-06-16 13:00:00;0.0;0.0;0.0;0.0;0.0;312.2732680277267;0.0;175.27326802772671;85.0;1.0;52.00000000000001;0.0;260.246660712;260.246660712;0.0;0.0;0.0;0.0;13042.631725828534;85.0;1.0;0.0;0.0;0.0;0.0;0.0;52.0266073157267;2.33080589427329;54.35741320999999;0.0
2016-06-16 14:00:00;0.0;0.0;0.0;0.0;0.0;205.35029412694718;0.0;67.35029412694718;85.0;1.0;53.0;0.0;171.137698274;171.137698274;0.0;0.0;0.0;0.0;13126.327462655952;85.0;1.0;0.0;0.0;0.0;0.0;0.0;34.21259585294716;112.0258753874186;146.23847124036575;0.0
2016-06-16 15:00:00;0.0;0.0;75.07189041599196;0.0;0.0;8.950484413158128;0.0;0.0;30.02237482915008;1.0;54.00000000000001;0.0;7.4592798;7.4592798;0.0;0.0;0.0;0.0;13155.037204738837;30.02237482915008;1.0;0.0;0.0;0.0;0.0;0.0;1.4912046131581276;131.85982917194158;133.3510337850997;0.0
2016-06-16 16:00:00;0.0;0.0;0.0;0.0;175.49038214696841;0.0;0.0;34.490382146968415;85.0;1.0;56.0;146.25262748;0.0;146.25262748;0.0;0.0;0.0;0.0;13238.721701018363;85.0;1.0;0.0;0.0;0.0;0.0;29.237754666968403;0.0;117.00071657339741;146.2384712403658;0.0
2016-06-16 17:00:00;0.0;0.0;75.07189041599196;0.0;17.67567818014654;0.0;0.0;0.0;34.7475685961385;1.0;58.0;14.614099199999998;0.0;14.614099199999998;0.0;0.0;0.0;0.0;13272.1453974444;34.7475685961385;1.0;0.0;0.0;0.0;0.0;3.0615789801465416;0.0;130.28945480495315;133.3510337850997;0.0
2016-06-16 18:00:00;0.0;0.0;75.07189041599196;0.0;0.0;23.86795843508834;0.0;0.0;44.93984885108029;1.0;54.00000000000001;0.0;19.891412799999998;19.891412799999998;0.0;0.0;0.0;0.0;13315.758031755735;44.93984885108029;1.0;0.0;0.0;0.0;0.0;0.0;3.9765456350883395;129.37448815001136;133.3510337850997;0.0
2016-06-16 19:00:00;0.0;0.0;75.07189041599196;0.0;0.0;0.0;0.0;0.0;20.07189041599196;1.0;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13334.498346368551;20.07189041599196;1.0;0.0;0.0;0.0;0.0;0.0;0.0;133.3510337850997;133.3510337850997;0.0
2016-06-16 20:00:00;0.0;0.0;75.07189041599196;0.0;0.0;0.0;0.0;0.0;21.07189041599196;1.0;54.00000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13354.236786949905;21.07189041599196;1.0;0.0;0.0;0.0;0.0;0.0;0.0;133.3510337850997;133.3510337850997;0.0
2016-06-16 21:00:00;0.0;0.0;75.07189041599196;0.0;0.0;0.0;0.0;0.0;21.07189041599196;1.0;54.00000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13373.973253687202;21.07189041599196;1.0;0.0;0.0;0.0;0.0;0.0;0.0;133.3510337850997;133.3510337850997;0.0
2016-06-16 22:00:00;0.0;0.0;0.0;0.0;0.0;10.199257777117316;47.80074222288268;0.0;0.0;0.0;58.0;0.0;8.5;0.0;8.5;1.0;8.5;1.0;13364.135856361832;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.699257777117314;0.0;0.0;1.699257777117314
2016-06-16 23:00:00;0.0;0.0;0.0;0.0;0.0;56.0;0.0;0.0;0.0;0.0;56.0;0.0;46.67006270475253;0.0;46.67006270475253;1.0;46.67006270475253;1.0;13316.129380071445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.329937295247465;0.0;0.0;9.329937295247465
2016-06-17 00:00:00;0.0;0.0;0.0;0.0;0.0;56.0;0.0;0.0;0.0;0.0;56.0;0.0;46.67006270475253;0.0;46.67006270475253;1.0;46.67006270475253;1.0;13268.127704428685;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.329937295247465;0.0;0.0;9.329937295247465
2016-06-17 01:00:00;0.0;0.0;0.0;0.0;0.0;57.0;0.0;0.0;0.0;0.0;57.0;0.0;47.50345668162311;0.0;47.50345668162311;1.0;47.50345668162311;1.0;13219.29743497662;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.496543318376885;0.0;0.0;9.496543318376885
2016-06-17 02:00:00;0.0;0.0;0.0;0.0;0.0;56.0;0.0;0.0;0.0;0.0;56.0;0.0;46.48684473281408;0.0;46.48684473281408;1.0;46.48684473281408;1.0;13171.488660500308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.513155267185923;0.0;0.0;9.513155267185923
2016-06-17 03:00:00;0.0;0.0;0.0;0.0;0.0;57.0;0.0;0.0;0.0;0.0;57.0;0.0;47.31696696018576;0.0;47.31696696018576;1.0;47.31696696018576;1.0;13122.854544674072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.683033039814243;0.0;0.0;9.683033039814243
2016-06-17 04:00:00;0.0;0.0;0.0;0.0;0.0;10.323187881057208;50.67681211894279;0.0;0.0;0.0;61.0;0.0;8.5;0.0;8.5;1.0;8.5;1.0;13113.042259219605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8231878810572066;0.0;0.0;1.8231878810572066
2016-06-17 05:00:00;0.0;0.0;72.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13111.730954993684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;133.8783789123658;133.8783789123658;0.0
2016-06-17 06:00:00;0.0;0.0;75.07189041599196;0.0;0.0;0.0;0.0;0.0;9.071890415991959;1.0;66.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13119.491672314176;9.071890415991959;1.0;0.0;0.0;0.0;0.0;0.0;0.0;133.3510337850997;133.3510337850997;0.0
2016-06-17 07:00:00;74.6506540790437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.650654079043704;1.0;66.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13126.830377225988;8.650654079043704;1.0;103.28079178875443;0.0;0.0;0.0;0.0;0.0;249.51926302912022;146.2384712403658;0.0
2016-06-17 08:00:00;0.0;0.0;38.094590003064674;0.0;0.0;32.405409996935326;0.0;0.0;8.5;1.0;62.0;0.0;26.7925152;26.7925152;0.0;0.0;0.0;0.0;13134.017694188266;8.5;1.0;0.0;0.0;0.0;0.0;0.0;5.612894796935327;134.08595630960846;139.6988511065438;0.0
2016-06-17 09:00:00;0.0;0.0;14.100775230087748;0.0;0.0;131.89922476991225;0.0;0.0;85.0;1.0;61.0;0.0;109.05314837399999;109.05314837399999;0.0;0.0;0.0;0.0;13217.704292418846;85.0;1.0;0.0;0.0;0.0;0.0;0.0;22.84607639591227;120.97174368139437;143.81782007730664;0.0
2016-06-17 10:00:00;0.0;0.0;0.0;0.0;0.0;193.5738393644583;0.0;51.57383936445831;85.0;1.0;57.0;0.0;160.045191034;160.045191034;0.0;0.0;0.0;0.0;13301.382521989604;85.0;1.0;0.0;0.0;0.0;0.0;0.0;33.52864833045832;112.7098229099075;146.2384712403658;0.0
2016-06-17 11:00:00;0.0;0.0;0.0;0.0;0.0;49.65147099909219;10.848529000907817;0.0;8.5;1.0;52.00000000000001;0.0;41.0514106;41.0514106;0.0;0.0;0.0;0.0;13308.552383737406;8.5;1.0;0.0;0.0;0.0;0.0;0.0;8.600060399092195;0.0;0.0;8.600060399092195
2016-06-17 12:00:00;0.0;0.0;0.0;0.0;0.0;114.38995799769562;0.0;0.0;62.389957997695625;1.0;52.00000000000001;0.0;94.957646722;94.957646722;0.0;0.0;0.0;0.0;13369.611486496728;62.389957997695625;1.0;0.0;0.0;0.0;0.0;0.0;19.432311275695618;0.0;0.0;19.432311275695618
2016-06-17 13:00:00;0.0;0.0;0.0;0.0;0.0;51.0;0.0;0.0;0.0;0.0;51.0;0.0;42.336233595955676;0.0;42.336233595955676;1.0;42.336233595955676;1.0;13325.938291752123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.663766404044322;0.0;0.0;8.663766404044322
2016-06-17 14:00:00;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;50.00000000000001;0.0;41.66969884352905;0.0;41.66969884352905;1.0;41.66969884352905;1.0;13282.93599907942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.33030115647095;0.0;0.0;8.33030115647095
2016-06-17 15:00:00;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;50.00000000000001;0.0;41.66969884352905;0.0;41.66969884352905;1.0;41.66969884352905;1.0;13239.938006635983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.33030115647095;0.0;0.0;8.33030115647095
2016-06-17 16:00:00;0.0;0.0;0.0;0.0;0.0;10.199257777117316;39.80074222288268;0.0;0.0;0.0;50.00000000000001;0.0;8.5;0.0;8.5;1.0;8.5;1.0;13230.11401283532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.699257777117314;0.0;0.0;1.699257777117314
2016-06-17 17:00:00;0.0;0.0;71.80929612171136;0.0;0.0;67.19070387828864;0.0;0.0;85.0;1.0;54.00000000000001;0.0;56.210493916;56.210493916;0.0;0.0;0.0;0.0;13313.791001434036;85.0;1.0;0.0;0.0;0.0;0.0;0.0;10.980209962288644;122.93090669372931;133.91111665601795;0.0
2016-06-17 18:00:00;0.0;0.0;75.07189041599196;0.0;0.0;0.0;0.0;0.0;17.07189041599196;1.0;58.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13329.531512749883;17.07189041599196;1.0;0.0;0.0;0.0;0.0;0.0;0.0;133.3510337850997;133.3510337850997;0.0
2016-06-17 19:00:00;0.0;0.0;75.07189041599196;0.0;0.0;0.0;0.0;0.0;15.071890415991959;1.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13343.2704500146;15.071890415991959;1.0;0.0;0.0;0.0;0.0;0.0;0.0;133.3510337850997;133.3510337850997;0.0
2016-06-17 20:00:00;0.0;0.0;0.0;0.0;62.25906462429845;0.0;0.0;3.2590646242984533;0.0;0.0;59.0;51.6826334;0.0;43.1826334;8.5;1.0;8.5;1.0;13333.436122969599;0.0;0.0;0.0;0.0;0.0;0.0;10.576431224298458;0.0;0.0;0.0;10.576431224298458
2016-06-17 21:00:00;0.0;0.0;48.80074222288268;0.0;0.0;10.199257777117316;0.0;0.0;0.0;0.0;59.0;0.0;8.5;0.0;8.5;1.0;8.5;1.0;13323.602779357301;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.699257777117314;136.16169013616852;137.86094791328583;0.0
2016-06-17 22:00:00;0.0;0.0;0.0;0.0;0.0;59.99999999999999;0.0;0.0;0.0;0.0;60.0;0.0;50.00363861223485;0.0;50.00363861223485;1.0;50.00363861223485;1.0;13272.26678046713;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.996361387765141;0.0;0.0;9.996361387765141
2016-06-17 23:00:00;0.0;0.0;0.0;0.0;0.0;58.0;0.0;0.0;0.0;0.0;58.0;0.0;48.14708918755744;0.0;48.14708918755744;1.0;48.14708918755744;1.0;13222.792464601525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.852910812442564;0.0;0.0;9.852910812442564
2016-06-18 00:00:00;0.0;0.0;0.0;0.0;59.00000000000001;0.0;0.0;7.105427357601002e-15;0.0;0.0;59.0;49.17024463536428;0.0;0.0;49.17024463536428;1.0;49.17024463536428;1.0;13172.2999407197;0.0;0.0;0.0;0.0;0.0;0.0;9.829755364635723;0.0;0.0;0.0;9.829755364635723
2016-06-18 01:00:00;0.0;0.0;0.0;0.0;0.0;58.0;0.0;0.0;0.0;0.0;58.0;0.0;48.14708918755744;0.0;48.14708918755744;1.0;48.14708918755744;1.0;13122.83562153807;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.852910812442564;0.0;0.0;9.852910812442564
2016-06-18 02:00:00;0.0;0.0;0.0;0.0;0.0;56.0;0.0;0.0;0.0;0.0;56.0;0.0;46.48684473281408;0.0;46.48684473281408;1.0;46.48684473281408;1.0;13075.036493243102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.513155267185923;0.0;0.0;9.513155267185923
2016-06-18 03:00:00;0.0;0.0;0.0;0.0;56.00000000000001;0.0;0.0;7.105427357601002e-15;0.0;0.0;56.0;46.10978754667908;0.0;0.0;46.10978754667908;1.0;46.10978754667908;1.0;13027.619202047099;0.0;0.0;0.0;0.0;0.0;0.0;9.890212453320919;0.0;0.0;0.0;9.890212453320919
2016-06-18 04:00:00;0.0;0.0;0.0;0.0;0.0;57.0;0.0;0.0;0.0;0.0;57.0;0.0;46.93317661001263;0.0;46.93317661001263;1.0;46.93317661001263;1.0;12979.383263516882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.066823389987363;0.0;0.0;10.066823389987363
2016-06-18 05:00:00;0.0;0.0;0.0;0.0;0.0;10.323187881057208;46.67681211894279;0.0;0.0;0.0;57.0;0.0;8.5;0.0;8.5;1.0;8.5;1.0;12969.58532519053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8231878810572066;0.0;0.0;1.8231878810572066
2016-06-18 06:00:00;0.0;0.0;0.0;0.0;0.0;10.323187881057208;49.67681211894279;0.0;0.0;0.0;60.0;0.0;8.5;0.0;8.5;1.0;8.5;1.0;12959.788366658011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8231878810572066;0.0;0.0;1.8231878810572066
2016-06-18 07:00:00;0.0;0.0;0.0;0.0;0.0;61.992939468181824;0.0;1.9929394681818238;0.0;0.0;60.0;0.0;51.044308362;51.044308362;0.0;0.0;0.0;0.0;12958.492387821345;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.948631106181816;0.0;0.0;10.948631106181816
2016-06-18 08:00:00;0.0;0.0;0.0;0.0;0.0;79.7675396902778;0.0;19.7675396902778;0.0;-0.0;60.0;0.0;65.67971979000001;65.67971979000001;0.0;0.0;0.0;0.0;12957.196538582562;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;14.087819900277786;0.0;0.0;14.087819900277786
2016-06-18 09:00:00;0.0;0.0;0.0;0.0;0.0;43.39133497695697;14.60866502304303;0.0;0.0;-0.0;58.0;0.0;35.87558380000001;35.87558380000001;0.0;0.0;0.0;0.0;12955.900818928705;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;7.5157511769569645;0.0;0.0;7.5157511769569645
2016-06-18 10:00:00;0.0;0.0;0.0;0.0;8.469595794653554;0.0;48.53040420534645;3.552713678800501e-15;0.0;0.0;57.0;7.002589200000002;0.0;7.002589200000002;0.0;-0.0;0.0;-0.0;12954.605228846813;0.0;0.0;0.0;0.0;0.0;0.0;1.4670065946535518;0.0;0.0;0.0;1.4670065946535518
2016-06-18 11:00:00;0.0;0.0;0.0;0.0;57.521094876815724;0.0;0.0;2.5210948768157238;0.0;-0.0;55.0;47.749539399999996;0.0;47.749539399999996;0.0;0.0;0.0;0.0;12953.309768323928;0.0;-0.0;0.0;0.0;0.0;0.0;9.771555476815726;0.0;0.0;0.0;9.771555476815726
2016-06-18 12:00:00;0.0;0.0;0.0;0.0;0.0;123.03768306913356;0.0;1.4210854715202004e-14;69.03768306913355;1.0;54.00000000000001;0.0;102.13631552;102.13631552;0.0;0.0;0.0;0.0;13021.052120416229;69.03768306913355;1.0;0.0;0.0;0.0;0.0;0.0;20.901367549133575;0.0;0.0;20.901367549133575
2016-06-18 13:00:00;0.0;0.0;0.0;0.0;97.34390856374361;0.0;0.0;0.0;41.34390856374361;1.0;56.0;80.807342198;0.0;80.807342198;0.0;0.0;0.0;0.0;13061.09392376793;41.34390856374361;1.0;0.0;0.0;0.0;0.0;16.536566365743614;0.0;0.0;0.0;16.536566365743614
2016-06-18 14:00:00;0.0;0.0;0.0;0.0;0.0;112.30726870796035;0.0;0.0;56.30726870796035;1.0;56.0;0.0;93.59620130000002;93.59620130000002;0.0;0.0;0.0;0.0;13116.095083083514;56.30726870796035;1.0;0.0;0.0;0.0;0.0;0.0;18.711067407960318;0.0;0.0;18.711067407960318
2016-06-18 15:00:00;0.0;0.0;0.0;0.0;0.0;191.45268822692444;0.0;51.45268822692444;85.0;1.0;55.0;0.0;159.555517224;159.555517224;0.0;0.0;0.0;0.0;13199.783473575206;85.0;1.0;0.0;0.0;0.0;0.0;0.0;31.89717100292442;0.0;0.0;31.89717100292442
2016-06-18 16:00:00;0.0;0.0;0.0;0.0;97.46955750631062;0.0;0.0;0.0;41.46955750631062;1.0;56.0;81.23054215399999;0.0;81.23054215399999;0.0;0.0;0.0;0.0;13239.933052734159;41.46955750631062;1.0;0.0;0.0;0.0;0.0;16.239015352310624;0.0;0.0;0.0;16.239015352310624
2016-06-18 17:00:00;0.0;0.0;0.0;0.0;0.0;73.16317567947664;0.0;16.163175679476637;0.0;0.0;57.0;0.0;60.97374994;52.47374994;8.5;1.0;8.5;1.0;13230.109059428885;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.189425739476631;0.0;0.0;12.189425739476631
2016-06-18 18:00:00;0.0;0.0;0.0;0.0;0.0;10.199257777117316;48.80074222288268;0.0;0.0;0.0;59.0;0.0;8.5;0.0;8.5;1.0;8.5;1.0;13220.286048522943;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.699257777117314;0.0;0.0;1.699257777117314
2016-06-18 19:00:00;0.0;0.0;0.0;0.0;10.199257777117316;0.0;48.80074222288268;0.0;0.0;-0.0;59.0;8.5;0.0;0.0;8.5;1.0;8.5;1.0;13210.46401991809;0.0;-0.0;0.0;0.0;0.0;0.0;1.699257777117314;0.0;0.0;0.0;1.699257777117314
2016-06-18 20:00:00;0.0;0.0;0.0;0.0;113.42029493294352;0.0;0.0;53.42029493294352;0.0;-0.0;60.0;94.523790652;0.0;94.523790652;0.0;0.0;0.0;0.0;13209.142973516098;0.0;-0.0;0.0;0.0;0.0;0.0;18.896504280943514;0.0;0.0;0.0;18.896504280943514
2016-06-18 21:00:00;0.0;0.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13207.822059218746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;135.93839430036581;135.93839430036581;0.0
2016-06-18 22:00:00;0.0;0.0;0.0;0.0;59.99999999999999;0.0;0.0;0.0;0.0;0.0;60.0;50.00363861223485;0.0;0.0;50.00363861223485;1.0;50.00363861223485;1.0;13156.49763840059;0.0;0.0;0.0;0.0;0.0;0.0;9.996361387765141;0.0;0.0;0.0;9.996361387765141
2016-06-18 23:00:00;0.0;0.0;0.0;0.0;0.0;61.0;0.0;0.0;0.0;0.0;61.0;0.0;50.83703258910543;0.0;50.83703258910543;1.0;50.83703258910543;1.0;13104.344956047646;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.16296741089456;0.0;0.0;10.16296741089456
2016-06-19 00:00:00;0.0;0.0;0.0;0.0;0.0;59.0;0.0;0.0;0.0;0.0;59.0;0.0;48.977211414929116;0.0;48.977211414929116;1.0;48.977211414929116;1.0;13054.057310137112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.022788585070883;0.0;0.0;10.022788585070883
2016-06-19 01:00:00;0.0;0.0;0.0;0.0;0.0;58.0;0.0;0.0;0.0;0.0;58.0;0.0;48.14708918755744;0.0;48.14708918755744;1.0;48.14708918755744;1.0;13004.604815218541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.852910812442564;0.0;0.0;9.852910812442564
2016-06-19 02:00:00;0.0;0.0;0.0;0.0;0.0;56.0;0.0;0.0;0.0;0.0;56.0;0.0;46.67006270475253;0.0;46.67006270475253;1.0;46.67006270475253;1.0;12956.634292032268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.329937295247465;0.0;0.0;9.329937295247465
2016-06-19 03:00:00;0.0;0.0;0.0;0.0;0.0;59.0;0.0;0.0;0.0;0.0;59.0;0.0;48.977211414929116;0.0;48.977211414929116;1.0;48.977211414929116;1.0;12906.361417188136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.022788585070883;0.0;0.0;10.022788585070883
2016-06-19 04:00:00;0.0;0.0;0.0;19.054202679553278;44.94579732044672;0.0;0.0;0.0;0.0;0.0;64.0;37.00787795646243;0.0;0.0;37.00787795646243;1.0;37.00787795646243;1.0;12868.062903089954;0.0;0.0;0.0;0.0;11.648748609999998;1.0;7.937919363984287;0.0;0.0;0.0;19.586667973984284
2016-06-19 05:00:00;0.0;0.0;0.0;0.0;0.0;63.0;0.0;7.105427357601002e-15;0.0;0.0;62.99999999999999;0.0;51.87351099001396;0.0;51.87351099001396;1.0;51.87351099001396;1.0;12814.902585809632;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.126489009986033;0.0;0.0;11.126489009986033
2016-06-19 06:00:00;0.0;0.0;0.0;19.054202679553278;44.94579732044672;0.0;0.0;0.0;0.0;0.0;64.0;37.00787795646243;0.0;0.0;37.00787795646243;1.0;37.00787795646243;1.0;12776.613217594588;0.0;0.0;0.0;0.0;11.648748609999998;1.0;7.937919363984287;0.0;0.0;0.0;19.586667973984284
2016-06-19 07:00:00;0.0;0.0;0.0;0.0;0.0;63.0;0.0;7.105427357601002e-15;0.0;0.0;62.99999999999999;0.0;51.87351099001396;0.0;51.87351099001396;1.0;51.87351099001396;1.0;12723.462045282815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.126489009986033;0.0;0.0;11.126489009986033
2016-06-19 08:00:00;0.0;0.0;0.0;0.0;0.0;62.99999999999999;0.0;0.0;0.0;0.0;62.99999999999999;0.0;51.873510990013955;8.474147799999999;43.39936319001396;1.0;43.39936319001396;1.0;12678.790335888272;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.126489009986031;0.0;0.0;11.126489009986031
2016-06-19 09:00:00;0.0;0.0;0.0;0.0;62.99999999999999;0.0;0.0;0.0;0.0;0.0;62.99999999999999;51.873510990013955;0.0;24.610549;27.26296199001396;1.0;27.26296199001396;1.0;12650.25949486467;0.0;0.0;0.0;0.0;0.0;0.0;11.126489009986031;0.0;0.0;0.0;11.126489009986031
2016-06-19 10:00:00;0.0;0.0;0.0;0.0;0.0;93.80322838109088;0.0;0.0;29.803228381090875;1.0;64.0;0.0;77.55570512599999;77.55570512599999;0.0;0.0;0.0;0.0;12678.797697296275;29.803228381090875;1.0;0.0;0.0;0.0;0.0;0.0;16.24752325509088;0.0;0.0;16.24752325509088
2016-06-19 11:00:00;0.0;0.0;0.0;0.0;0.0;70.94943572851737;0.5505642714826209;0.0;8.5;1.0;62.99999999999999;0.0;58.660385268;58.660385268;0.0;0.0;0.0;0.0;12686.029817526545;8.5;1.0;0.0;0.0;0.0;0.0;0.0;12.28905046051738;0.0;0.0;12.28905046051738
2016-06-19 12:00:00;0.0;0.0;0.0;0.0;126.72233777513672;0.0;0.0;0.0;62.72233777513672;1.0;64.0;104.772942584;0.0;104.772942584;0.0;0.0;0.0;0.0;12747.483552319929;62.72233777513672;1.0;0.0;0.0;0.0;0.0;21.949395191136716;0.0;0.0;0.0;21.949395191136716
2016-06-19 13:00:00;0.0;0.0;0.0;0.0;0.0;57.63007573318612;14.869924266813882;0.0;8.5;1.0;64.0;0.0;47.6480526;47.6480526;0.0;0.0;0.0;0.0;12754.708803964697;8.5;1.0;0.0;0.0;0.0;0.0;0.0;9.982023133186122;0.0;0.0;9.982023133186122
2016-06-19 14:00:00;0.0;0.0;0.0;0.0;77.4820717892632;0.0;0.0;0.0;13.482071789263202;1.0;64.0;64.061512764;0.0;64.061512764;0.0;0.0;0.0;0.0;12766.915404873564;13.482071789263202;1.0;0.0;0.0;0.0;0.0;13.420559025263206;0.0;0.0;0.0;13.420559025263206
2016-06-19 15:00:00;0.0;0.0;0.0;0.0;0.0;65.66330322276731;6.836696777232689;0.0;8.5;1.0;64.0;0.0;54.289856226000005;54.289856226000005;0.0;0.0;0.0;0.0;12774.138713333077;8.5;1.0;0.0;0.0;0.0;0.0;0.0;11.373446996767306;0.0;0.0;11.373446996767306
2016-06-19 16:00:00;0.0;0.0;0.0;0.0;62.99999999999999;0.0;0.0;0.0;0.0;0.0;62.99999999999999;52.0878599517683;0.0;41.66033139999999;10.427528551768312;1.0;10.427528551768312;1.0;12762.433770909975;0.0;0.0;0.0;0.0;0.0;0.0;10.91214004823169;0.0;0.0;0.0;10.91214004823169
2016-06-19 17:00:00;0.0;0.0;0.0;0.0;0.0;10.280706492757734;52.71929350724227;1.0658141036401503e-14;0.0;0.0;62.99999999999999;0.0;8.5;0.0;8.5;1.0;8.5;1.0;12752.657527532883;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.780706492757734;0.0;0.0;1.780706492757734
2016-06-19 18:00:00;0.0;0.0;0.0;0.0;0.0;10.280706492757734;53.71929350724227;3.552713678800501e-15;0.0;0.0;64.0;0.0;8.5;0.0;8.5;1.0;8.5;1.0;12742.88226178013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.780706492757734;0.0;0.0;1.780706492757734
2016-06-19 19:00:00;0.0;0.0;0.0;0.0;10.280706492757734;0.0;52.71929350724227;1.0658141036401503e-14;0.0;0.0;62.99999999999999;8.5;0.0;0.0;8.5;1.0;8.5;1.0;12733.107973553953;0.0;0.0;0.0;0.0;0.0;0.0;1.780706492757734;0.0;0.0;0.0;1.780706492757734
