;P_max_woDH;eta_el_max;P_min_woDH;eta_el_min;H_L_FG_share_max;H_L_FG_share_min;Q_in
113;2.975853449999597;0.46214145369140613;1.5948823142568394;0.42569419992663976;0.20960462998734875;0.3618908533495273;6.841516261564089
114;2.9758502703313545;0.4621409598981033;1.5948813036074798;0.4256939301715822;0.2102117558072269;0.3618990366316766;6.841516261564089
115;2.975847523319609;0.46214053329510596;1.5948804138688581;0.4256936926891251;0.21081424568776908;0.361907227801387;6.841516261564089
116;2.975845021233153;0.46214014472829934;1.5948795472158235;0.42569346136850233;0.2114122899021546;0.361915425737666;6.841516261564089
117;2.9758426041936445;0.4621397693690384;1.5948787904000878;0.4256932593648396;0.21200601642480715;0.36192362946605383;6.841516261564089
118;2.975840206688979;0.46213939704348195;1.5948781647423953;0.4256930923689124;0.21259547352542035;0.36193183813913543;6.841516261564089
119;2.9758378383037076;0.46213902924008343;1.5948774783218007;0.42569290915460045;0.21318071039749437;0.3619400555532141;6.841516261564089
120;2.975835607618012;0.46213868282103177;1.5948767381684203;0.42569271159833044;0.21376172683186334;0.36194827617915865;6.841516261564089
121;2.97583346765881;0.4621383504915427;1.5948759519194786;0.4256925017385739;0.21433859643153846;0.36195649979911765;6.841516261564089
122;2.975831443007181;0.46213803606898707;1.5948752733416918;0.42569232061760626;0.2149116011908752;0.36196472595768986;6.841516261564089
123;2.9758296503049726;0.46213775766750714;1.5948747390861882;0.4256921780180758;0.21549576506756518;0.36197291164292666;6.841516261564089
124;2.9758281290110817;0.4621375214149558;1.5948741538011286;0.42569202179811344;0.21607600111796843;0.3619809768286652;6.841516261564089
