solar_data;heat_demand;el_spot_price;ambient_temperature;el_price;cop_lthp;P_max_hp;P_min_hp;c_1_hp;c_0_hp
0;63;24.05;13.476;109.56;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0;63;23.31;13.426;108.82;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0;59;22.58;13.288;108.09;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;59;23.02;13.364;108.53;5.44859893;32.7689393;11.80115459;2.785115525;-14.33658584
0;59;23.81;14.111;109.32;5.44859893;32.7689393;11.80115459;2.785115525;-14.33658584
0;61;28.82;14.966;114.33;5.344706011;32.97730073;11.88308358;2.763073098;-14.56652432
0;59;33.09;15.887;118.6;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
1.43E-05;62;35.39;16.774;120.9;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0.000138037;62;32.98;17.604;118.49;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0.000179322;62;30.53;18.306;116.04;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
5.47E-06;61;30.22;18.482;115.73;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
7.00E-05;60;27.17;18.376;112.68;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0.000152;62;27.92;18.291;113.43;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0.000100812;63;26.4;18.258;111.91;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0.000297512;63;26.51;18.098;112.02;5.44859893;32.7689393;11.80115459;2.785115525;-14.33658584
0.000335336;61;26.76;17.92;112.27;5.44859893;32.7689393;11.80115459;2.785115525;-14.33658584
0.00030426;59;29.95;17.783;115.46;5.44859893;32.7689393;11.80115459;2.785115525;-14.33658584
9.27E-05;57;33;17.481;118.51;5.344706011;32.97730073;11.88308358;2.763073098;-14.56652432
0;58;39.39;16.792;124.9;5.344706011;32.97730073;11.88308358;2.763073098;-14.56652432
0;57;40;15.514;125.51;5.344706011;32.97730073;11.88308358;2.763073098;-14.56652432
0;52;38.61;15.06;124.12;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;54;35.9;14.924;121.41;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;53;30.45;14.746;115.96;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;50;27.59;14.644;113.1;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0;52;27.09;14.507;112.6;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0;49;26.41;14.416;111.92;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0;49;25.89;14.287;111.4;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0;51;25.61;14.385;111.12;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;51;26.14;15.943;111.65;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;52;31;17.091;116.51;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;55;36.99;18.034;122.5;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0;60;40.01;18.969;125.52;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0;58;35.7;19.757;121.21;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
1.34E-06;58;32.99;20.45;118.5;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0.000137712;58;32.91;21.107;118.42;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0.000176386;59;31.38;21.66;116.89;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0.00028069;54;30.91;22.043;116.42;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0.000470552;54;30.08;22.208;115.59;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0.000410459;50;31.28;22.217;116.79;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0.000373433;47;32.4;22.068;117.91;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0.0003085;45;35.25;21.701;120.76;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0.000137347;46;39.91;21.144;125.42;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0;46;44;19.936;129.51;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0;46;37.03;18.052;122.54;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
8.68E-05;46;37;17.308;122.51;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;39;32.92;16.876;118.43;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;42;27.91;16.522;113.42;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;44;28.01;16.213;113.52;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;41;26.32;15.81;111.83;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0;43;25.1;15.378;110.61;5.44859893;32.7689393;11.80115459;2.785115525;-14.33658584
0;42;24.79;15.042;110.3;5.44859893;32.7689393;11.80115459;2.785115525;-14.33658584
0;43;24.83;14.924;110.34;5.44859893;32.7689393;11.80115459;2.785115525;-14.33658584
0;41;25.85;16.368;111.36;5.44859893;32.7689393;11.80115459;2.785115525;-14.33658584
0;43;29.35;17.913;114.86;5.44859893;32.7689393;11.80115459;2.785115525;-14.33658584
0;41;33.52;19.638;119.03;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0.000111568;48.5;36.79;20.965;122.3;5.344706011;32.97730073;11.88308358;2.763073098;-14.56652432
0.000264818;45.9;34.1;22.041;119.61;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0.00041318;43.5;32.39;22.921;117.9;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0.000498691;54.8;31.43;23.583;116.94;4.766176147;34.25892976;12.33920125;2.624892675;-15.74055989
0.000619124;50.5;28.02;24.042;113.53;4.952358554;33.82171131;12.19293639;2.67254269;-15.38996733
0.000635388;56.5;26.63;24.315;112.14;4.676307121;34.47740138;12.41535884;2.601716896;-15.92850174
0.000639203;52;25.93;24.36;111.44;4.414441541;35.13662371;12.66381162;2.534933773;-16.56455258
0.000588464;54;26.43;24.194;111.94;4.012264153;36.26249536;13.05978081;2.419744664;-17.48521477
0.000464497;41;28.08;23.791;113.59;4.500125625;34.9153716;12.58159688;2.557311063;-16.35785515
0.000327424;19;31.66;23.161;117.17;5.44859893;32.7689393;11.80115459;2.785115525;-14.33658584
0.000150381;40;33.3;22.251;118.81;5.344706011;32.97730073;11.88308358;2.763073098;-14.56652432
0;40;34.48;20.969;119.99;5.344706011;32.97730073;11.88308358;2.763073098;-14.56652432
0;41;33.41;19.638;118.92;5.344706011;32.97730073;11.88308358;2.763073098;-14.56652432
6.05E-06;40;31.96;19.117;117.47;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;40;28.94;18.892;114.45;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;41;25.35;18.656;110.86;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;39;26.43;18.37;111.94;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0;39;26.46;18.09;111.97;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0;41;25.9;17.823;111.41;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;39;25.52;17.603;111.03;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;40;25.55;17.504;111.06;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;40;27.49;17.808;113;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;41;32.84;18.315;118.35;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0;39;36.61;18.87;122.12;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;40;39.16;19.681;124.67;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000245702;44;36.04;20.829;121.55;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000388066;44;37.02;21.942;122.53;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000503182;46;36.01;23.221;121.52;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0.000570591;38;35.04;24.306;120.55;6.119254924;31.56066353;11.364841;2.922283485;-13.12725313
0.00051762;45;34.24;25.017;119.75;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000465332;39;32.94;25.427;118.45;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000417604;37;33;25.559;118.51;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000341019;38;33.31;25.351;118.82;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000145215;37;34.37;24.793;119.88;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000153339;39;34.76;23.904;120.27;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;41;38.38;22.368;123.89;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;42;35.95;20.825;121.46;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;41;35.7;19.874;121.21;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;41;32.92;19.115;118.43;6.119254924;31.56066353;11.364841;2.922283485;-13.12725313
0;41;31.01;18.562;116.52;6.119254924;31.56066353;11.364841;2.922283485;-13.12725313
0;41;29.26;18.123;114.77;6.119254924;31.56066353;11.364841;2.922283485;-13.12725313
0;41;27.24;17.769;112.75;6.119254924;31.56066353;11.364841;2.922283485;-13.12725313
0;42;27.1;17.5;112.61;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;41;26.56;17.292;112.07;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;40;26.5;17.287;112.01;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;40;28.06;17.906;113.57;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;42;32.36;18.451;117.87;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;41;35.99;19.54;121.5;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000102642;40;36.81;20.811;122.32;6.237750744;31.36894828;11.2893905;2.943816771;-12.8958773
0.000156106;47;36;21.925;121.51;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000320945;53;35.16;22.887;120.67;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0.000398199;44;34.41;23.638;119.92;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0.000509179;44;32.15;24.184;117.66;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0.000564994;42;30.78;24.347;116.29;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0.000563032;40;30.68;24.046;116.19;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0.000133253;39;31.19;23.326;116.7;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;40;31.62;22.554;117.13;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
8.72E-05;39;32.93;21.765;118.44;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;40;34.91;21.001;120.42;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;39;35.96;20.176;121.47;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;38;33.26;19.433;118.77;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;40;31.97;18.946;117.48;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;40;31.96;18.448;117.47;6.119254924;31.56066353;11.364841;2.922283485;-13.12725313
0;40;29;18.047;114.51;6.119254924;31.56066353;11.364841;2.922283485;-13.12725313
0;45;31.8;17.763;117.31;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;43;30.83;17.495;116.34;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;42;29.1;17.186;114.61;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;43;27.02;16.899;112.53;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0;43;25.77;16.757;111.28;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0;43;25.65;17.541;111.16;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0;42;26.22;18.214;111.73;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0;43;30.32;18.793;115.83;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
3.22E-05;44;31.96;19.838;117.47;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0.00010348;43;32.53;21.073;118.04;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0.000302963;42;32.26;22.035;117.77;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0.000506003;43;31.97;22.795;117.48;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0.000551795;43;29.02;23.53;114.53;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0.000637855;44;25.25;23.952;110.76;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0.000544618;43;24.52;24.011;110.03;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0.000385465;43;24.97;23.912;110.48;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0.000286193;43;27.72;23.773;113.23;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0.000166176;42;30.57;23.422;116.08;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
5.93E-05;43;31.86;22.729;117.37;5.44859893;32.7689393;11.80115459;2.785115525;-14.33658584
8.61E-06;44;33.62;21.416;119.13;5.44859893;32.7689393;11.80115459;2.785115525;-14.33658584
0;43;32.9;20.269;118.41;5.44859893;32.7689393;11.80115459;2.785115525;-14.33658584
0;44;32.38;19.762;117.89;5.44859893;32.7689393;11.80115459;2.785115525;-14.33658584
0;42;32.14;19.154;117.65;5.44859893;32.7689393;11.80115459;2.785115525;-14.33658584
0;40;29.07;18.488;114.58;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;38;30.11;17.929;115.62;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;40;28.11;17.349;113.62;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;39;25.99;16.716;111.5;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;39;24.93;16.155;110.44;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;39;24.25;15.86;109.76;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;39;23.98;17.268;109.49;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;39;23.92;18.68;109.43;5.662163504;32.35792324;11.64874861;2.83051922;-13.91780415
0;38;24.79;20.178;110.3;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0.000105102;36;25.67;22.052;111.18;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0.000255936;38;25.95;23.071;111.46;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0.000400717;38;24.87;23.823;110.38;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0.000514684;38;25.13;24.368;110.64;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0.00058513;37;23.47;24.742;108.98;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000638109;38;23.82;24.967;109.33;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000588853;38;23.3;25.027;108.81;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000573569;37;23.48;24.904;108.99;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000490478;38;24.76;24.588;110.27;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000306115;38;26.42;24.088;111.93;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000109184;38;29.91;23.277;115.42;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;38;31.94;21.88;117.45;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;38;32.95;20.484;118.46;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;37;33.22;19.604;118.73;6.119254924;31.56066353;11.364841;2.922283485;-13.12725313
0;37;35.93;18.926;121.44;6.119254924;31.56066353;11.364841;2.922283485;-13.12725313
0;38;33.3;18.423;118.81;6.119254924;31.56066353;11.364841;2.922283485;-13.12725313
0;38;29.8;18.102;115.31;6.119254924;31.56066353;11.364841;2.922283485;-13.12725313
0;38;27.32;17.816;112.83;6.119254924;31.56066353;11.364841;2.922283485;-13.12725313
0;38;26.32;17.668;111.83;6.119254924;31.56066353;11.364841;2.922283485;-13.12725313
0;38;25.93;17.636;111.44;6.119254924;31.56066353;11.364841;2.922283485;-13.12725313
0;37;25.92;17.702;111.43;6.119254924;31.56066353;11.364841;2.922283485;-13.12725313
0;39;27.8;18.669;113.31;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;41;35;19.515;120.51;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;39;38.08;20.548;123.59;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
3.21E-05;42;39.52;21.789;125.03;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.00019338;46;37.94;22.475;123.45;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0.000322646;45;36.47;22.872;121.98;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0.000446336;44;36.05;23.162;121.56;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0.000370989;39;33.64;23.267;119.15;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000224983;38;32.95;23.276;118.46;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000271353;35;32.35;23.291;117.86;6.237750744;31.36894828;11.2893905;2.943816771;-12.8958773
0.000139937;43;32.6;23.075;118.11;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0.000349724;54;33.32;22.53;118.83;5.344706011;32.97730073;11.88308358;2.763073098;-14.56652432
0.000149093;54;35.18;21.81;120.69;5.244005001;33.18704183;11.96300778;2.740758456;-14.78549944
5.34E-05;41;35.99;20.892;121.5;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
6.46E-06;30;36.59;19.731;122.1;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;38;36.47;18.492;121.98;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;34;36.08;17.772;121.59;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;33;35.47;17.297;120.98;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;36;30.4;16.853;115.91;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;36;27.98;16.362;113.49;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;37;27.5;15.867;113.01;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;36;26.38;15.563;111.89;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;36;25.88;15.262;111.39;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;36;25.91;15.123;111.42;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;35;26.53;15.96;112.04;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;41;30.97;16.848;116.48;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;42;35.9;17.648;121.41;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
7.93E-05;43;39.16;18.454;124.67;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000201271;44;37.45;19.147;122.96;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000265898;44;36.46;19.773;121.97;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000129849;38;37.01;20.306;122.52;6.119254924;31.56066353;11.364841;2.922283485;-13.12725313
0.000317062;40;33.13;20.674;118.64;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000241339;41;32.91;20.873;118.42;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000255384;44;31.8;20.891;117.31;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000364888;42;32.92;20.745;118.43;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000360077;44;32.26;20.373;117.77;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0.000324159;41;34.07;19.877;119.58;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0.00014357;42;37.13;19.268;122.64;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;41;39.3;17.975;124.81;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;54;37.28;16.372;122.79;5.344706011;32.97730073;11.88308358;2.763073098;-14.56652432
0;41;36.54;15.978;122.05;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0;39;35.81;15.869;121.32;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;39;30.2;15.799;115.71;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;37;28.12;15.862;113.63;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;49;27.61;15.807;113.12;5.554559554;32.56341053;11.71959016;2.807000169;-14.10360119
0;39;26.53;15.442;112.04;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;38;25.87;14.935;111.38;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;38;26;14.711;111.51;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;38;26.63;15.484;112.14;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0;39;31.53;16.822;117.04;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;37;36.43;18.033;121.94;6.119254924;31.56066353;11.364841;2.922283485;-13.12725313
1.02E-05;38;39.11;19.183;124.62;6.237750744;31.36894828;11.2893905;2.943816771;-12.8958773
5.09E-05;37;40.67;20.008;126.18;6.237750744;31.36894828;11.2893905;2.943816771;-12.8958773
6.45E-05;37;40.92;20.619;126.43;6.237750744;31.36894828;11.2893905;2.943816771;-12.8958773
2.78E-05;38;41.25;20.979;126.76;6.358705414;31.17833054;11.21255223;2.965244188;-12.65862284
0.00015617;38;37.09;21.204;122.6;6.358705414;31.17833054;11.21255223;2.965244188;-12.65862284
0.000341605;38;36.53;21.312;122.04;6.358705414;31.17833054;11.21255223;2.965244188;-12.65862284
0.000218966;39;33.19;21.316;118.7;6.358705414;31.17833054;11.21255223;2.965244188;-12.65862284
0.000205805;47;32.6;21.285;118.11;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000149731;46;32.7;20.902;118.21;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;48;33.15;20.015;118.66;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;41;35.97;18.795;121.48;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;48;36.61;17.788;122.12;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0;42;36.37;16.98;121.88;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;48;35.56;16.361;121.07;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0;44;34.04;16.088;119.55;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;43;29.94;16.081;115.45;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;42;26.9;16.06;112.41;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0;39;26.39;15.754;111.9;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;41;25.8;15.108;111.31;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;41;25.29;14.376;110.8;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;40;25.26;13.785;110.77;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;40;26.39;14.771;111.9;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;41;29.92;15.791;115.43;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;39;34.91;16.522;120.42;6.237750744;31.36894828;11.2893905;2.943816771;-12.8958773
7.08E-05;39;36.94;17.332;122.45;6.237750744;31.36894828;11.2893905;2.943816771;-12.8958773
2.62E-05;39;35.79;18.208;121.3;6.237750744;31.36894828;11.2893905;2.943816771;-12.8958773
0;43;33.93;18.997;119.44;6.237750744;31.36894828;11.2893905;2.943816771;-12.8958773
0.000250197;51;33.75;19.75;119.26;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000452396;48;33.81;20.347;119.32;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0.000698103;49;31.79;20.764;117.3;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0.000344535;47;30.97;20.982;116.48;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0.000393243;48;31.43;20.897;116.94;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0.000446146;45;31.43;20.812;116.94;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0.000326446;43;32.98;20.549;118.49;5.773386313;32.15263484;11.58047388;2.854594113;-13.74381889
0.000140327;40;34.97;20.253;120.48;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;41;36.72;19.519;122.23;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;41;35.5;18.706;121.01;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;40;34.04;17.896;119.55;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;40;33.93;17.019;119.44;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;41;29.92;16.417;115.43;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;41;28.21;16.157;113.72;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;40;27.04;16.066;112.55;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;39;26.03;16.037;111.54;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;40;24.58;15.974;110.09;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;41;24.84;15.884;110.35;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;40;25.95;16.325;111.46;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;40;29.68;17.372;115.19;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;42;33.99;18.341;119.5;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0;40;36.13;19.299;121.64;6.119254924;31.56066353;11.364841;2.922283485;-13.12725313
2.51E-05;39;36.09;20.18;121.6;6.237750744;31.36894828;11.2893905;2.943816771;-12.8958773
0.000239627;45;33.75;20.761;119.26;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000418926;45;33.21;21.146;118.72;6.002183962;31.75322906;11.43850981;2.9005617;-13.34945067
0.000254729;46;31.67;21.316;117.18;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0.000273782;46;29.5;21.247;115.01;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0.000570324;46;27.94;21.109;113.45;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0.000144867;43;27.37;20.75;112.88;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0.000142949;42;28.09;20.258;113.6;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
7.07E-05;43;29.11;19.856;114.62;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
1.31E-05;44;31.5;19.334;117.01;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;44;34.13;18.355;119.64;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;44;32.98;17.152;118.49;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
0;44;30.86;16.65;116.37;5.886585305;31.94886174;11.51039055;2.878341145;-13.55894638
